,year,region,location,adm,total_1,total_2,total_3,total_4
373,2014,Santa Catarina,Total,Pública,23.3,53.9,19.6,3.2
374,2014,Santa Catarina,Rural,Privada,33.3,16.7,50.0,0.0
375,2014,Santa Catarina,Urbana,Privada,17.6,35.9,39.6,6.9
376,2014,Santa Catarina,Total,Privada,17.7,35.7,39.7,6.9
377,2014,Santa Catarina,Rural,Municipal,27.8,41.1,22.0,9.1
378,2014,Santa Catarina,Urbana,Municipal,20.9,53.9,22.8,2.4
379,2014,Santa Catarina,Total,Municipal,22.9,50.2,22.6,4.3
380,2014,Santa Catarina,Rural,Estadual,31.1,53.6,14.8,0.5
381,2014,Santa Catarina,Urbana,Estadual,23.5,67.4,9.1,0.0
382,2014,Santa Catarina,Total,Estadual,24.7,65.2,10.0,0.1
383,2014,Santa Catarina,Rural,Federal,0.0,0.0,100.0,0.0
384,2014,Santa Catarina,Urbana,Federal,0.0,46.2,53.8,0.0
385,2014,Santa Catarina,Total,Federal,0.0,40.0,60.0,0.0
386,2014,Santa Catarina,Rural,Total,28.3,42.8,21.1,7.8
387,2014,Santa Catarina,Urbana,Total,20.8,53.8,22.8,2.6
388,2014,Rio Grande do Sul,Total,Total,7.3,28.5,52.9,11.3
389,2014,Rio Grande do Sul,Rural,Pública,7.1,25.4,47.0,20.5
390,2014,Rio Grande do Sul,Urbana,Pública,4.4,25.9,61.2,8.5
391,2014,Rio Grande do Sul,Total,Pública,5.3,25.8,56.7,12.2
392,2014,Rio Grande do Sul,Rural,Privada,18.2,45.5,36.3,0.0
393,2014,Rio Grande do Sul,Urbana,Privada,14.8,38.7,38.7,7.8
394,2014,Rio Grande do Sul,Total,Privada,14.8,38.7,38.7,7.8
395,2014,Rio Grande do Sul,Rural,Municipal,8.6,28.9,44.3,18.2
396,2014,Rio Grande do Sul,Urbana,Municipal,7.0,35.7,52.0,5.3
397,2014,Rio Grande do Sul,Total,Municipal,7.6,33.3,49.2,9.9
398,2014,Rio Grande do Sul,Rural,Estadual,3.2,16.0,54.4,26.4
399,2014,Rio Grande do Sul,Urbana,Estadual,0.5,10.4,75.8,13.3
400,2014,Rio Grande do Sul,Total,Estadual,1.1,11.8,70.4,16.7
401,2014,Rio Grande do Sul,Rural,Federal,12.5,50.0,37.5,0.0
402,2014,Rio Grande do Sul,Urbana,Federal,0.0,26.3,63.2,10.5
403,2014,Rio Grande do Sul,Total,Federal,3.7,33.3,55.6,7.4
404,2014,Rio Grande do Sul,Rural,Total,7.2,25.5,47.0,20.3
405,2014,Rio Grande do Sul,Urbana,Total,7.4,29.5,54.9,8.2
406,2014,Mato Grosso do Sul,Total,Total,5.9,40.6,49.2,4.3
407,2014,Mato Grosso do Sul,Rural,Pública,4.5,29.9,57.9,7.7
408,2014,Mato Grosso do Sul,Urbana,Pública,5.4,42.3,50.6,1.7
409,2014,Mato Grosso do Sul,Total,Pública,5.2,40.0,52.0,2.8
410,2014,Mato Grosso do Sul,Rural,Privada,0.0,60.0,40.0,0.0
411,2014,Mato Grosso do Sul,Urbana,Privada,8.2,42.3,40.1,9.4
412,2014,Mato Grosso do Sul,Total,Privada,8.1,42.6,40.1,9.2
413,2014,Mato Grosso do Sul,Rural,Municipal,5.8,30.1,55.5,8.6
414,2014,Mato Grosso do Sul,Urbana,Municipal,7.3,50.6,39.9,2.2
415,2014,Mato Grosso do Sul,Total,Municipal,7.0,46.3,43.2,3.5
416,2014,Mato Grosso do Sul,Rural,Estadual,0.0,27.7,68.1,4.2
417,2014,Mato Grosso do Sul,Urbana,Estadual,1.3,24.9,73.1,0.7
418,2014,Mato Grosso do Sul,Total,Estadual,1.1,25.3,72.5,1.1
419,2014,Mato Grosso do Sul,Rural,Federal,0.0,100.0,0.0,0.0
420,2014,Mato Grosso do Sul,Urbana,Federal,0.0,0.0,100.0,0.0
421,2014,Mato Grosso do Sul,Total,Federal,0.0,50.0,50.0,0.0
422,2014,Mato Grosso do Sul,Rural,Total,4.4,30.5,57.5,7.6
423,2014,Mato Grosso do Sul,Urbana,Total,6.2,42.3,47.8,3.7
424,2014,Mato Grosso,Total,Total,9.4,52.4,33.4,4.8
425,2014,Mato Grosso,Rural,Pública,11.3,42.3,36.3,10.1
426,2014,Mato Grosso,Urbana,Pública,7.9,62.1,29.1,0.9
427,2014,Mato Grosso,Total,Pública,9.1,54.7,31.8,4.4
428,2014,Mato Grosso,Rural,Privada,33.3,33.3,33.3,0.1
429,2014,Mato Grosso,Urbana,Privada,10.8,35.8,45.2,8.2
430,2014,Mato Grosso,Total,Privada,11.0,35.8,45.0,8.2
431,2014,Mato Grosso,Rural,Municipal,13.6,40.2,34.5,11.7
432,2014,Mato Grosso,Urbana,Municipal,11.1,53.9,33.7,1.3
433,2014,Mato Grosso,Total,Municipal,12.2,48.0,34.0,5.8
434,2014,Mato Grosso,Rural,Estadual,4.2,47.6,42.9,5.3
435,2014,Mato Grosso,Urbana,Estadual,3.0,74.5,22.1,0.4
436,2014,Mato Grosso,Total,Estadual,3.4,67.3,27.7,1.6
437,2014,Mato Grosso,Rural,Federal,0.0,100.0,0.0,0.0
438,2014,Mato Grosso,Urbana,Federal,0.0,50.0,50.0,0.0
439,2014,Mato Grosso,Total,Federal,0.0,75.0,25.0,0.0
440,2014,Mato Grosso,Rural,Total,11.3,42.2,36.3,10.2
441,2014,Mato Grosso,Urbana,Total,8.4,57.5,31.9,2.2
442,2014,Goiás,Total,Total,7.8,38.9,46.9,6.4
443,2014,Goiás,Rural,Pública,7.4,32.3,40.5,19.8
444,2014,Goiás,Urbana,Pública,7.4,40.4,48.1,4.1
445,2014,Goiás,Total,Pública,7.4,39.1,46.8,6.7
446,2014,Goiás,Rural,Privada,7.7,38.5,46.2,7.6
447,2014,Goiás,Urbana,Privada,9.6,38.2,47.3,4.9
448,2014,Goiás,Total,Privada,9.5,38.2,47.3,5.0
449,2014,Goiás,Rural,Municipal,7.0,30.1,40.7,22.2
450,2014,Goiás,Urbana,Municipal,8.6,40.1,46.1,5.2
451,2014,Goiás,Total,Municipal,8.3,38.0,45.0,8.7
452,2014,Goiás,Rural,Estadual,10.3,44.1,41.2,4.4
453,2014,Goiás,Urbana,Estadual,5.1,41.0,51.5,2.4
454,2014,Goiás,Total,Estadual,5.5,41.2,50.8,2.5
455,2014,Goiás,Rural,Federal,0.0,100.0,0.0,0.0
456,2014,Goiás,Urbana,Federal,0.0,33.3,66.7,0.0
457,2014,Goiás,Total,Federal,0.0,60.0,40.0,0.0
458,2014,Goiás,Rural,Total,7.4,32.5,40.6,19.5
459,2014,Goiás,Urbana,Total,7.9,39.9,47.9,4.3
460,2014,Distrito Federal,Total,Total,12.4,57.0,29.0,1.6
461,2014,Distrito Federal,Rural,Pública,19.7,65.8,14.5,0.0
462,2014,Distrito Federal,Urbana,Pública,11.1,62.5,25.5,0.9
463,2014,Distrito Federal,Total,Pública,12.2,62.9,24.2,0.7
464,2014,Distrito Federal,Rural,Privada,0.0,50.0,0.0,50.0
465,2014,Distrito Federal,Urbana,Privada,12.9,47.8,36.8,2.5
466,2014,Distrito Federal,Total,Privada,12.9,47.8,36.6,2.7
467,2014,Distrito Federal,Rural,Estadual,20.0,66.7,13.3,0.0
468,2014,Distrito Federal,Urbana,Estadual,11.2,62.7,25.2,0.9
469,2014,Distrito Federal,Total,Estadual,12.2,63.2,23.8,0.8
470,2014,Distrito Federal,Rural,Federal,0.0,0.0,100.0,0.0
471,2014,Distrito Federal,Urbana,Federal,0.0,0.0,100.0,0.0
472,2014,Distrito Federal,Total,Federal,0.0,0.0,100.0,0.0
473,2014,Distrito Federal,Rural,Total,19.2,65.4,14.1,1.3
474,2014,Distrito Federal,Urbana,Total,11.9,56.3,30.2,1.6
0,2015,Rondônia,Total,Total,5.9,32.4,50.1,11.6
1,2015,Rondônia,Rural,Pública,6.9,28.5,44.0,20.6
2,2015,Rondônia,Urbana,Pública,2.7,32.9,58.8,5.6
3,2015,Rondônia,Total,Pública,4.6,30.9,52.1,12.4
4,2015,Rondônia,Rural,Privada,42.9,42.9,14.200000000000001,0.0
5,2015,Rondônia,Urbana,Privada,14.8,45.1,34.4,5.7
6,2015,Rondônia,Total,Privada,16.3,45.0,33.3,5.4
7,2015,Rondônia,Rural,Municipal,7.5,31.4,42.5,18.6
8,2015,Rondônia,Urbana,Municipal,5.2,39.9,48.8,6.1000000000000005
9,2015,Rondônia,Total,Municipal,6.5,35.2,45.3,13.0
10,2015,Rondônia,Rural,Estadual,5.1,20.3,47.5,27.1
11,2015,Rondônia,Urbana,Estadual,0.3,26.4,68.2,5.1
12,2015,Rondônia,Total,Estadual,1.7,24.6,62.2,11.5
13,2015,Rondônia,Rural,Federal,0.0,0.0,100.0,0.0
14,2015,Rondônia,Urbana,Federal,0.0,0.0,100.0,0.0
15,2015,Rondônia,Total,Federal,0.0,0.0,100.0,0.0
16,2015,Rondônia,Rural,Total,7.4,28.7,43.5,20.400000000000002
17,2015,Rondônia,Urbana,Total,4.8,35.0,54.6,5.6
18,2015,Acre,Total,Total,33.3,40.7,16.5,9.5
19,2015,Acre,Rural,Pública,39.0,34.0,14.6,12.4
20,2015,Acre,Urbana,Pública,17.5,62.2,20.0,0.3
21,2015,Acre,Total,Pública,33.7,40.9,15.9,9.5
22,2015,Acre,Urbana,Privada,9.1,22.7,59.1,9.1
23,2015,Acre,Total,Privada,9.1,22.7,59.1,9.1
24,2015,Acre,Rural,Municipal,43.5,32.0,14.0,10.5
25,2015,Acre,Urbana,Municipal,21.4,55.6,22.4,0.6
26,2015,Acre,Total,Municipal,38.7,37.1,15.9,8.3
27,2015,Acre,Rural,Estadual,31.2,37.3,15.5,16.0
28,2015,Acre,Urbana,Estadual,13.1,70.2,16.7,0.0
29,2015,Acre,Total,Estadual,25.9,47.0,15.8,11.3
30,2015,Acre,Urbana,Federal,0.0,0.0,100.0,0.0
31,2015,Acre,Total,Federal,0.0,0.0,100.0,0.0
32,2015,Acre,Rural,Total,39.0,34.0,14.6,12.4
33,2015,Acre,Urbana,Total,17.1,59.9,22.2,0.8
34,2015,Amazonas,Total,Total,26.3,39.3,24.4,10.0
35,2015,Amazonas,Rural,Pública,32.9,33.4,20.5,13.2
36,2015,Amazonas,Urbana,Pública,10.2,54.8,33.3,1.7
37,2015,Amazonas,Total,Pública,26.8,39.1,24.0,10.1
38,2015,Amazonas,Rural,Privada,0.0,0.0,50.0,50.0
39,2015,Amazonas,Urbana,Privada,13.4,43.9,34.8,7.9
40,2015,Amazonas,Total,Privada,13.2,43.4,34.9,8.5
41,2015,Amazonas,Rural,Municipal,33.8,32.4,20.2,13.6
42,2015,Amazonas,Urbana,Municipal,9.7,48.8,38.8,2.6999999999999997
43,2015,Amazonas,Total,Municipal,29.5,35.3,23.5,11.7
44,2015,Amazonas,Rural,Estadual,8.2,59.8,29.5,2.5
45,2015,Amazonas,Urbana,Estadual,11.1,63.3,25.4,0.2
46,2015,Amazonas,Total,Estadual,10.6,62.6,26.2,0.6
47,2015,Amazonas,Urbana,Federal,0.0,36.4,63.6,0.0
48,2015,Amazonas,Total,Federal,0.0,36.4,63.6,0.0
49,2015,Amazonas,Rural,Total,32.9,33.3,20.6,13.2
50,2015,Amazonas,Urbana,Total,10.6,53.4,33.5,2.5
51,2015,Roraima,Total,Total,20.1,41.5,27.5,10.9
52,2015,Roraima,Rural,Pública,19.2,32.5,32.2,16.1
53,2015,Roraima,Urbana,Pública,21.5,60.2,18.3,0.0
54,2015,Roraima,Total,Pública,19.9,40.7,28.1,11.3
55,2015,Roraima,Rural,Privada,0.0,0.0,100.0,0.0
56,2015,Roraima,Urbana,Privada,25.9,63.0,11.1,0.0
57,2015,Roraima,Total,Privada,25.0,60.7,14.3,0.0
58,2015,Roraima,Rural,Municipal,30.3,40.5,21.0,8.2
59,2015,Roraima,Urbana,Municipal,34.6,54.2,11.2,0.0
60,2015,Roraima,Total,Municipal,31.8,45.4,17.5,5.3
61,2015,Roraima,Rural,Estadual,10.9,25.8,41.0,22.3
62,2015,Roraima,Urbana,Estadual,4.9,69.1,26.0,0.0
63,2015,Roraima,Total,Estadual,9.5,36.2,37.4,16.9
64,2015,Roraima,Rural,Federal,0.0,100.0,0.0,0.0
65,2015,Roraima,Urbana,Federal,0.0,33.3,66.7,0.0
66,2015,Roraima,Total,Federal,0.0,60.0,40.0,0.0
67,2015,Roraima,Rural,Total,19.2,32.4,32.4,16.0
68,2015,Roraima,Urbana,Total,22.0,60.6,17.4,0.0
69,2015,Pará,Total,Total,17.9,31.1,36.4,14.6
70,2015,Pará,Rural,Pública,23.4,30.1,29.0,17.5
71,2015,Pará,Urbana,Pública,4.5,34.1,54.7,6.7
72,2015,Pará,Total,Pública,18.5,31.2,35.8,14.5
73,2015,Pará,Rural,Privada,27.3,31.8,22.7,18.2
74,2015,Pará,Urbana,Privada,5.5,28.5,49.7,16.3
75,2015,Pará,Total,Privada,6.4,28.7,48.5,16.4
76,2015,Pará,Rural,Municipal,23.8,30.0,28.6,17.6
77,2015,Pará,Urbana,Municipal,5.7,39.4,49.9,5.0
78,2015,Pará,Total,Municipal,20.0,32.0,33.1,14.9
79,2015,Pará,Rural,Estadual,8.7,35.3,48.7,7.3
80,2015,Pará,Urbana,Estadual,1.3,20.4,67.3,11.0
81,2015,Pará,Total,Estadual,2.6,23.1,64.0,10.3
82,2015,Pará,Rural,Federal,0.0,0.0,100.0,0.0
83,2015,Pará,Urbana,Federal,6.7,20.0,60.0,13.3
84,2015,Pará,Total,Federal,6.3,18.8,62.5,12.4
85,2015,Pará,Rural,Total,23.5,30.2,29.0,17.299999999999997
86,2015,Pará,Urbana,Total,4.7,33.2,53.9,8.2
87,2015,Amapá,Total,Total,22.3,35.0,34.1,8.6
88,2015,Amapá,Rural,Pública,35.3,29.6,22.8,12.3
89,2015,Amapá,Urbana,Pública,2.2,42.8,52.2,2.8
90,2015,Amapá,Total,Pública,22.5,34.7,34.1,8.7
91,2015,Amapá,Rural,Privada,50.0,50.0,0.0,0.0
92,2015,Amapá,Urbana,Privada,15.8,39.5,36.8,7.9
93,2015,Amapá,Total,Privada,19.0,40.5,33.3,7.199999999999999
94,2015,Amapá,Rural,Municipal,32.7,30.6,26.0,10.7
95,2015,Amapá,Urbana,Municipal,3.0,46.3,45.5,5.2
96,2015,Amapá,Total,Municipal,20.6,37.0,33.9,8.5
97,2015,Amapá,Rural,Estadual,37.4,28.8,20.2,13.6
98,2015,Amapá,Urbana,Estadual,1.4,40.0,57.9,0.7
99,2015,Amapá,Total,Estadual,24.3,32.9,33.9,8.9
100,2015,Amapá,Urbana,Federal,0.0,0.0,100.0,0.0
101,2015,Amapá,Total,Federal,0.0,0.0,100.0,0.0
102,2015,Amapá,Rural,Total,35.4,29.8,22.6,12.2
103,2015,Amapá,Urbana,Total,3.8,42.4,50.3,3.5
104,2015,Tocantins,Total,Total,8.0,41.6,40.7,9.7
105,2015,Tocantins,Rural,Pública,9.3,33.4,36.4,20.9
106,2015,Tocantins,Urbana,Pública,6.9,46.5,44.0,2.6
107,2015,Tocantins,Total,Pública,7.8,41.5,41.0,9.7
108,2015,Tocantins,Rural,Privada,0.0,0.0,100.0,0.0
109,2015,Tocantins,Urbana,Privada,10.3,43.8,37.0,8.9
110,2015,Tocantins,Total,Privada,10.1,43.2,37.8,8.9
111,2015,Tocantins,Rural,Municipal,10.3,34.4,35.1,20.2
112,2015,Tocantins,Urbana,Municipal,8.7,47.0,40.7,3.6
113,2015,Tocantins,Total,Municipal,9.4,41.1,38.0,11.5
114,2015,Tocantins,Rural,Estadual,5.9,30.3,40.3,23.5
115,2015,Tocantins,Urbana,Estadual,4.8,46.3,47.6,1.3
116,2015,Tocantins,Total,Estadual,5.0,42.5,45.9,6.6
117,2015,Tocantins,Rural,Federal,0.0,0.0,100.0,0.0
118,2015,Tocantins,Urbana,Federal,0.0,20.0,80.0,0.0
119,2015,Tocantins,Total,Federal,0.0,16.7,83.3,0.0
120,2015,Tocantins,Rural,Total,9.2,33.3,36.6,20.9
121,2015,Tocantins,Urbana,Total,7.4,46.2,43.0,3.4
122,2015,Maranhão,Total,Total,15.4,36.0,35.3,13.3
123,2015,Maranhão,Rural,Pública,18.2,35.2,30.7,15.9
124,2015,Maranhão,Urbana,Pública,9.5,39.9,44.6,6.0
125,2015,Maranhão,Total,Pública,16.0,36.4,34.4,13.2
126,2015,Maranhão,Rural,Privada,9.8,26.8,50.0,13.4
127,2015,Maranhão,Urbana,Privada,6.1,30.1,48.6,15.2
128,2015,Maranhão,Total,Privada,6.5,29.8,48.7,15.0
129,2015,Maranhão,Rural,Municipal,18.9,36.0,29.9,15.2
130,2015,Maranhão,Urbana,Municipal,11.1,45.2,38.7,5.0
131,2015,Maranhão,Total,Municipal,17.1,38.2,32.0,12.7
132,2015,Maranhão,Rural,Estadual,8.4,23.7,42.2,25.7
133,2015,Maranhão,Urbana,Estadual,2.3,16.4,70.6,10.7
134,2015,Maranhão,Total,Estadual,5.3,20.1,56.5,18.1
135,2015,Maranhão,Rural,Federal,0.0,0.0,83.3,16.7
136,2015,Maranhão,Urbana,Federal,7.1,7.1,78.6,7.199999999999999
137,2015,Maranhão,Total,Federal,5.0,5.0,80.0,10.0
138,2015,Maranhão,Rural,Total,18.2,35.1,30.9,15.8
139,2015,Maranhão,Urbana,Total,8.9,38.0,45.4,7.7
140,2015,Piauí,Total,Total,13.0,37.1,36.3,13.6
141,2015,Piauí,Rural,Pública,14.5,31.1,35.0,19.4
142,2015,Piauí,Urbana,Pública,12.5,49.5,34.4,3.6
143,2015,Piauí,Total,Pública,13.7,38.4,34.7,13.2
144,2015,Piauí,Rural,Privada,25.0,0.0,62.5,12.5
145,2015,Piauí,Urbana,Privada,4.1,20.3,56.7,18.9
146,2015,Piauí,Total,Privada,4.5,19.9,56.8,18.8
147,2015,Piauí,Rural,Municipal,14.3,30.5,35.3,19.9
148,2015,Piauí,Urbana,Municipal,13.5,47.1,34.5,4.8999999999999995
149,2015,Piauí,Total,Municipal,14.1,35.8,35.0,15.1
150,2015,Piauí,Rural,Estadual,21.3,55.7,21.3,1.7000000000000002
151,2015,Piauí,Urbana,Estadual,10.4,54.9,33.7,1.0
152,2015,Piauí,Total,Estadual,11.4,55.0,32.5,1.1
153,2015,Piauí,Rural,Federal,0.0,100.0,0.0,0.0
154,2015,Piauí,Urbana,Federal,0.0,46.2,53.8,0.0
155,2015,Piauí,Total,Federal,0.0,50.0,50.0,0.0
156,2015,Piauí,Rural,Total,14.5,31.0,35.1,19.4
157,2015,Piauí,Urbana,Total,11.1,45.0,37.9,6.0
158,2015,Ceará,Total,Total,7.6,36.3,45.7,10.4
159,2015,Ceará,Rural,Pública,9.6,35.3,42.4,12.7
160,2015,Ceará,Urbana,Pública,6.1,42.2,46.5,5.2
161,2015,Ceará,Total,Pública,7.9,38.7,44.5,8.9
162,2015,Ceará,Rural,Privada,6.3,37.5,31.3,24.9
163,2015,Ceará,Urbana,Privada,6.3,25.5,51.3,16.9
164,2015,Ceará,Total,Privada,6.3,25.6,51.1,17.0
165,2015,Ceará,Rural,Municipal,9.8,35.6,42.1,12.5
166,2015,Ceará,Urbana,Municipal,7.3,44.6,42.2,5.8999999999999995
167,2015,Ceará,Total,Municipal,8.7,39.6,42.2,9.5
168,2015,Ceará,Rural,Estadual,0.0,15.1,62.3,22.6
169,2015,Ceará,Urbana,Estadual,1.0,32.0,64.1,2.9
170,2015,Ceará,Total,Estadual,0.9,30.6,64.0,4.5
171,2015,Ceará,Rural,Federal,0.0,50.0,50.0,0.0
172,2015,Ceará,Urbana,Federal,0.0,40.0,60.0,0.0
173,2015,Ceará,Total,Federal,0.0,41.2,58.8,0.0
174,2015,Ceará,Rural,Total,9.6,35.3,42.4,12.7
175,2015,Ceará,Urbana,Total,6.1,37.0,48.0,8.9
176,2015,Rio Grande do Norte,Total,Total,5.9,28.9,49.2,16.0
177,2015,Rio Grande do Norte,Rural,Pública,8.0,26.7,40.5,24.8
178,2015,Rio Grande do Norte,Urbana,Pública,3.7,29.9,57.7,8.7
179,2015,Rio Grande do Norte,Total,Pública,5.8,28.4,49.3,16.5
180,2015,Rio Grande do Norte,Rural,Privada,0.0,33.3,50.0,16.7
181,2015,Rio Grande do Norte,Urbana,Privada,6.3,32.0,48.5,13.2
182,2015,Rio Grande do Norte,Total,Privada,6.2,32.0,48.5,13.3
183,2015,Rio Grande do Norte,Rural,Municipal,7.7,26.0,40.9,25.4
184,2015,Rio Grande do Norte,Urbana,Municipal,3.6,26.8,58.2,11.4
185,2015,Rio Grande do Norte,Total,Municipal,6.0,26.3,48.0,19.700000000000003
186,2015,Rio Grande do Norte,Rural,Estadual,13.7,39.7,32.9,13.7
187,2015,Rio Grande do Norte,Urbana,Estadual,4.1,34.3,57.4,4.2
188,2015,Rio Grande do Norte,Total,Estadual,5.2,34.9,54.5,5.4
189,2015,Rio Grande do Norte,Rural,Federal,0.0,50.0,50.0,0.0
190,2015,Rio Grande do Norte,Urbana,Federal,0.0,62.5,37.5,0.0
191,2015,Rio Grande do Norte,Total,Federal,0.0,61.1,38.9,0.0
192,2015,Rio Grande do Norte,Rural,Total,7.9,26.8,40.5,24.8
193,2015,Rio Grande do Norte,Urbana,Total,4.4,30.4,55.4,9.8
194,2015,Paraíba,Total,Total,7.8,26.4,46.1,19.7
195,2015,Paraíba,Rural,Pública,10.3,26.5,38.6,24.6
196,2015,Paraíba,Urbana,Pública,5.9,27.3,57.0,9.8
197,2015,Paraíba,Total,Pública,8.4,26.9,46.6,18.099999999999998
198,2015,Paraíba,Rural,Privada,0.0,0.0,75.0,25.0
199,2015,Paraíba,Urbana,Privada,3.9,23.6,42.9,29.6
200,2015,Paraíba,Total,Privada,3.9,23.4,43.1,29.6
201,2015,Paraíba,Rural,Municipal,10.8,27.2,37.7,24.299999999999997
202,2015,Paraíba,Urbana,Municipal,8.7,33.1,49.6,8.6
203,2015,Paraíba,Total,Municipal,10.1,29.3,41.9,18.7
204,2015,Paraíba,Rural,Estadual,1.5,15.3,55.0,28.2
205,2015,Paraíba,Urbana,Estadual,0.3,15.0,72.3,12.4
206,2015,Paraíba,Total,Estadual,0.5,15.0,69.3,15.2
207,2015,Paraíba,Rural,Federal,0.0,0.0,100.0,0.0
208,2015,Paraíba,Urbana,Federal,0.0,38.5,53.8,7.7
209,2015,Paraíba,Total,Federal,0.0,35.7,57.1,7.199999999999999
210,2015,Paraíba,Rural,Total,10.3,26.5,38.6,24.6
211,2015,Paraíba,Urbana,Total,5.4,26.3,53.4,14.9
212,2015,Pernambuco,Total,Total,9.4,29.7,44.0,16.9
213,2015,Pernambuco,Rural,Pública,14.3,29.5,34.9,21.3
214,2015,Pernambuco,Urbana,Pública,6.0,35.5,52.8,5.699999999999999
215,2015,Pernambuco,Total,Pública,11.0,31.9,42.2,14.9
216,2015,Pernambuco,Rural,Privada,13.9,25.0,41.7,19.4
217,2015,Pernambuco,Urbana,Privada,3.8,21.6,50.7,23.9
218,2015,Pernambuco,Total,Privada,4.0,21.7,50.5,23.799999999999997
219,2015,Pernambuco,Rural,Municipal,15.0,30.4,33.5,21.1
220,2015,Pernambuco,Urbana,Municipal,8.3,40.4,45.8,5.5
221,2015,Pernambuco,Total,Municipal,12.8,33.7,37.6,15.9
222,2015,Pernambuco,Rural,Estadual,2.0,12.6,59.6,25.8
223,2015,Pernambuco,Urbana,Estadual,0.7,24.8,68.3,6.199999999999999
224,2015,Pernambuco,Total,Estadual,1.0,22.4,66.6,10.0
225,2015,Pernambuco,Rural,Federal,0.0,20.0,80.0,0.0
226,2015,Pernambuco,Urbana,Federal,0.0,8.3,83.3,8.4
227,2015,Pernambuco,Total,Federal,0.0,11.8,82.4,5.800000000000001
228,2015,Pernambuco,Rural,Total,14.3,29.4,34.9,21.400000000000002
229,2015,Pernambuco,Urbana,Total,5.1,29.9,52.0,13.0
230,2015,Alagoas,Total,Total,13.4,37.7,37.2,11.7
231,2015,Alagoas,Rural,Pública,17.1,34.6,34.6,13.700000000000001
232,2015,Alagoas,Urbana,Pública,10.8,45.2,37.5,6.5
233,2015,Alagoas,Total,Pública,14.5,39.0,35.8,10.7
234,2015,Alagoas,Rural,Privada,0.0,44.4,5.6,50.0
235,2015,Alagoas,Urbana,Privada,6.3,27.5,49.9,16.299999999999997
236,2015,Alagoas,Total,Privada,5.9,28.3,47.6,18.200000000000003
237,2015,Alagoas,Rural,Municipal,17.3,34.3,34.3,14.1
238,2015,Alagoas,Urbana,Municipal,9.2,36.6,45.5,8.7
239,2015,Alagoas,Total,Municipal,14.5,35.1,38.2,12.2
240,2015,Alagoas,Rural,Estadual,6.1,48.5,45.4,0.0
241,2015,Alagoas,Urbana,Estadual,15.9,70.5,13.3,0.30000000000000004
242,2015,Alagoas,Total,Estadual,14.8,68.0,16.8,0.4
243,2015,Alagoas,Urbana,Federal,0.0,33.3,66.7,0.0
244,2015,Alagoas,Total,Federal,0.0,33.3,66.7,0.0
245,2015,Alagoas,Rural,Total,16.9,34.7,34.2,14.2
246,2015,Alagoas,Urbana,Total,9.7,40.9,40.5,8.9
247,2015,Sergipe,Total,Total,5.2,30.0,48.8,16.0
248,2015,Sergipe,Rural,Pública,6.8,28.0,43.4,21.8
249,2015,Sergipe,Urbana,Pública,3.5,35.1,52.9,8.5
250,2015,Sergipe,Total,Pública,5.4,31.0,47.4,16.2
251,2015,Sergipe,Rural,Privada,0.0,16.7,66.7,16.599999999999998
252,2015,Sergipe,Urbana,Privada,4.1,24.5,56.4,15.0
253,2015,Sergipe,Total,Privada,4.1,24.4,56.6,14.9
254,2015,Sergipe,Rural,Municipal,6.3,26.6,44.3,22.799999999999997
255,2015,Sergipe,Urbana,Municipal,5.6,27.9,52.7,13.799999999999999
256,2015,Sergipe,Total,Municipal,6.1,27.0,46.9,20.0
257,2015,Sergipe,Rural,Estadual,18.4,57.1,24.5,0.0
258,2015,Sergipe,Urbana,Estadual,0.3,46.2,52.8,0.7
259,2015,Sergipe,Total,Estadual,2.9,47.7,48.9,0.5
260,2015,Sergipe,Rural,Federal,0.0,33.3,66.7,0.0
261,2015,Sergipe,Urbana,Federal,0.0,0.0,100.0,0.0
262,2015,Sergipe,Total,Federal,0.0,16.7,83.3,0.0
263,2015,Sergipe,Rural,Total,6.8,28.0,43.6,21.599999999999998
264,2015,Sergipe,Urbana,Total,3.7,32.0,54.0,10.3
265,2015,Bahia,Total,Total,12.1,26.3,39.7,21.900000000000002
266,2015,Bahia,Rural,Pública,16.9,27.0,31.0,25.1
267,2015,Bahia,Urbana,Pública,5.9,25.5,51.5,17.1
268,2015,Bahia,Total,Pública,12.8,26.5,38.7,22.0
269,2015,Bahia,Rural,Privada,16.1,26.8,41.1,16.0
270,2015,Bahia,Urbana,Privada,4.8,25.0,50.4,19.8
271,2015,Bahia,Total,Privada,5.2,25.0,50.1,19.700000000000003
272,2015,Bahia,Rural,Municipal,17.1,27.0,30.8,25.1
273,2015,Bahia,Urbana,Municipal,7.2,28.2,48.6,16.0
274,2015,Bahia,Total,Municipal,13.9,27.4,36.5,22.2
275,2015,Bahia,Rural,Estadual,4.0,27.7,53.5,14.8
276,2015,Bahia,Urbana,Estadual,0.8,14.8,62.6,21.8
277,2015,Bahia,Total,Estadual,1.0,15.8,61.9,21.3
278,2015,Bahia,Rural,Federal,0.0,0.0,100.0,0.0
279,2015,Bahia,Urbana,Federal,6.3,37.5,50.0,6.2
280,2015,Bahia,Total,Federal,5.0,30.0,60.0,5.0
281,2015,Bahia,Rural,Total,16.9,27.0,31.1,25.0
282,2015,Bahia,Urbana,Total,5.6,25.4,51.3,17.7
283,2015,Minas Gerais,Total,Total,9.3,33.6,47.8,9.3
284,2015,Minas Gerais,Rural,Pública,19.0,36.7,32.4,11.9
