,year,region,location,adm,elem_0,prim_0,sec_0
390,2016,Santa Catarina,Urbana,Pública,80.8,87,86
391,2016,Santa Catarina,Rural,Pública,76.7,80.3,79.4
392,2016,Rio Grande do Sul,Total,Total,59,88.4,94.10000000000001
393,2016,Rio Grande do Sul,Urbana,Total,58,88.8,94.10000000000001
394,2016,Rio Grande do Sul,Rural,Total,73.4,86.4,95.3
395,2016,Rio Grande do Sul,Total,Federal,51.300000000000004,97.7,98.7
396,2016,Rio Grande do Sul,Urbana,Federal,51.300000000000004,97.7,98.5
397,2016,Rio Grande do Sul,Rural,Federal,--,--,99.5
398,2016,Rio Grande do Sul,Total,Estadual,67.4,88.9,94
399,2016,Rio Grande do Sul,Urbana,Estadual,80.8,89.10000000000001,93.9
400,2016,Rio Grande do Sul,Rural,Estadual,41.5,87,94.60000000000001
401,2016,Rio Grande do Sul,Total,Municipal,73.3,88.8,98.2
402,2016,Rio Grande do Sul,Urbana,Municipal,73,89.60000000000001,98.7
403,2016,Rio Grande do Sul,Rural,Municipal,75.9,86.2,95.8
404,2016,Rio Grande do Sul,Total,Privada,34.1,85.10000000000001,93.2
405,2016,Rio Grande do Sul,Urbana,Privada,34.1,85.2,93.3
406,2016,Rio Grande do Sul,Rural,Privada,18.5,73.2,86.10000000000001
407,2016,Rio Grande do Sul,Total,Pública,73.2,88.8,94.3
408,2016,Rio Grande do Sul,Urbana,Pública,73.10000000000001,89.4,94.2
409,2016,Rio Grande do Sul,Rural,Pública,74.10000000000001,86.5,95.7
410,2016,Mato Grosso do Sul,Total,Total,85.9,92,95.7
411,2016,Mato Grosso do Sul,Urbana,Total,87.4,94.5,96.10000000000001
412,2016,Mato Grosso do Sul,Rural,Total,66,76.10000000000001,91.2
413,2016,Mato Grosso do Sul,Total,Federal,--,100,100
414,2016,Mato Grosso do Sul,Urbana,Federal,--,100,100
415,2016,Mato Grosso do Sul,Rural,Federal,--,--,100
416,2016,Mato Grosso do Sul,Total,Estadual,94.5,96.7,96.2
417,2016,Mato Grosso do Sul,Urbana,Estadual,94.5,96.9,96.8
418,2016,Mato Grosso do Sul,Rural,Estadual,--,94.4,90.10000000000001
419,2016,Mato Grosso do Sul,Total,Municipal,89.3,90.4,100
420,2016,Mato Grosso do Sul,Urbana,Municipal,91.5,95.5,--
421,2016,Mato Grosso do Sul,Rural,Municipal,65.9,71.3,100
422,2016,Mato Grosso do Sul,Total,Privada,67.7,84.9,92.3
423,2016,Mato Grosso do Sul,Urbana,Privada,67.6,84.9,92.4
424,2016,Mato Grosso do Sul,Rural,Privada,100,84.2,86.2
425,2016,Mato Grosso do Sul,Total,Pública,89.3,93,96.4
426,2016,Mato Grosso do Sul,Urbana,Pública,91.5,96.10000000000001,96.9
427,2016,Mato Grosso do Sul,Rural,Pública,65.9,76,91.4
428,2016,Mato Grosso,Total,Total,85.4,91.5,96.4
429,2016,Mato Grosso,Urbana,Total,87.3,96.4,98.2
430,2016,Mato Grosso,Rural,Total,65.5,71.4,88.4
431,2016,Mato Grosso,Total,Federal,--,--,98.8
432,2016,Mato Grosso,Urbana,Federal,--,--,98.9
433,2016,Mato Grosso,Rural,Federal,--,--,98.5
434,2016,Mato Grosso,Total,Estadual,100,95.9,96.8
435,2016,Mato Grosso,Urbana,Estadual,100,99.60000000000001,99.2
436,2016,Mato Grosso,Rural,Estadual,--,78.5,87.9
437,2016,Mato Grosso,Total,Municipal,89.10000000000001,88,100
438,2016,Mato Grosso,Urbana,Municipal,91.9,96.7,--
439,2016,Mato Grosso,Rural,Municipal,65.6,65.3,100
440,2016,Mato Grosso,Total,Privada,68,85.2,92.3
441,2016,Mato Grosso,Urbana,Privada,68,85.2,92.5
442,2016,Mato Grosso,Rural,Privada,60,91.7,71.4
443,2016,Mato Grosso,Total,Pública,89.2,92.5,96.9
444,2016,Mato Grosso,Urbana,Pública,92,98.4,99.2
445,2016,Mato Grosso,Rural,Pública,65.6,71.4,88.5
446,2016,Goiás,Total,Total,75,84.8,87.2
447,2016,Goiás,Urbana,Total,75.2,85.5,87.4
448,2016,Goiás,Rural,Total,67.7,73.8,80.9
449,2016,Goiás,Total,Federal,100,98.3,98.5
450,2016,Goiás,Urbana,Federal,100,98.3,98.3
451,2016,Goiás,Rural,Federal,--,--,99.2
452,2016,Goiás,Total,Estadual,--,83.4,87
453,2016,Goiás,Urbana,Estadual,--,84.5,87.7
454,2016,Goiás,Rural,Estadual,--,59.300000000000004,66
455,2016,Goiás,Total,Municipal,81.5,90.5,91.9
456,2016,Goiás,Urbana,Municipal,82.10000000000001,92.2,93.5
457,2016,Goiás,Rural,Municipal,68.2,77.10000000000001,89.3
458,2016,Goiás,Total,Privada,60.800000000000004,75,84.8
459,2016,Goiás,Urbana,Privada,60.800000000000004,75,84.7
460,2016,Goiás,Rural,Privada,53.300000000000004,75,89.7
461,2016,Goiás,Total,Pública,81.5,87.8,88
462,2016,Goiás,Urbana,Pública,82.10000000000001,89.10000000000001,88.4
463,2016,Goiás,Rural,Pública,68.2,73.7,80
464,2016,Distrito Federal,Total,Total,76.9,92.5,97.7
465,2016,Distrito Federal,Urbana,Total,76.8,92.4,97.8
466,2016,Distrito Federal,Rural,Total,83.10000000000001,94.7,96
467,2016,Distrito Federal,Total,Federal,--,100,98.7
468,2016,Distrito Federal,Urbana,Federal,--,100,98.5
469,2016,Distrito Federal,Rural,Federal,--,--,100
470,2016,Distrito Federal,Total,Estadual,91.10000000000001,95.60000000000001,99.10000000000001
471,2016,Distrito Federal,Urbana,Estadual,91.5,95.60000000000001,99.2
472,2016,Distrito Federal,Rural,Estadual,85.3,95,97
473,2016,Distrito Federal,Total,Privada,68.5,86.2,95.7
474,2016,Distrito Federal,Urbana,Privada,68.60000000000001,86.2,95.9
475,2016,Distrito Federal,Rural,Privada,42.9,84.8,84
476,2016,Distrito Federal,Total,Pública,91.10000000000001,95.60000000000001,99.10000000000001
477,2016,Distrito Federal,Urbana,Pública,91.5,95.7,99.2
478,2016,Distrito Federal,Rural,Pública,85.3,95,97.5
0,2015,Rondônia,Total,Total,78.5,88,95.6
1,2015,Rondônia,Total,Federal,--,--,98.9
2,2015,Rondônia,Total,Estadual,92.3,93.2,96.6
3,2015,Rondônia,Total,Municipal,83.1,84.6,--
4,2015,Rondônia,Total,Privada,57.8,79,88.2
5,2015,Rondônia,Total,Pública,83.4,88.9,96.8
6,2015,Rondônia,Urbana,Total,80,92,96.7
7,2015,Rondônia,Urbana,Federal,--,--,98.3
8,2015,Rondônia,Urbana,Estadual,95.2,97.3,97.6
9,2015,Rondônia,Urbana,Municipal,85.5,87.9,--
10,2015,Rondônia,Urbana,Privada,57.4,79.3,90.7
11,2015,Rondônia,Urbana,Pública,85.8,93.8,97.7
12,2015,Rondônia,Rural,Total,64.6,78,87.5
13,2015,Rondônia,Rural,Federal,--,--,100
14,2015,Rondônia,Rural,Estadual,0,67.9,87.5
15,2015,Rondônia,Rural,Municipal,64.7,81.1,--
16,2015,Rondônia,Rural,Privada,83.3,69,70.7
17,2015,Rondônia,Rural,Pública,64.1,78.1,90.2
18,2015,Acre,Total,Total,57.8,67,87.4
19,2015,Acre,Total,Federal,100,100,98
20,2015,Acre,Total,Estadual,16.7,76.4,86.9
21,2015,Acre,Total,Municipal,59,50.7,--
22,2015,Acre,Total,Privada,56,79.7,84.5
23,2015,Acre,Total,Pública,57.9,66.4,87.6
24,2015,Acre,Urbana,Total,73.7,86.4,90.6
25,2015,Acre,Urbana,Federal,100,100,98
26,2015,Acre,Urbana,Estadual,28.6,91.1,90.5
27,2015,Acre,Urbana,Municipal,75.5,77.7,--
28,2015,Acre,Urbana,Privada,56,79.7,84.5
29,2015,Acre,Urbana,Pública,75.3,87.1,91.2
30,2015,Acre,Rural,Total,19.6,41.5,77.6
31,2015,Acre,Rural,Estadual,14.6,52.3,77.6
32,2015,Acre,Rural,Municipal,20,30.6,--
33,2015,Acre,Rural,Pública,19.6,41.5,77.6
34,2015,Amazonas,Total,Total,62.2,74.4,97.3
35,2015,Amazonas,Total,Federal,--,100,99
36,2015,Amazonas,Total,Estadual,--,97.2,98
37,2015,Amazonas,Total,Municipal,63.2,60.9,77.8
38,2015,Amazonas,Total,Privada,57.6,72.5,88.5
39,2015,Amazonas,Total,Pública,63.2,74.5,98
40,2015,Amazonas,Urbana,Total,68.8,90.7,98.1
41,2015,Amazonas,Urbana,Federal,--,100,99
42,2015,Amazonas,Urbana,Estadual,--,98.6,99.2
43,2015,Amazonas,Urbana,Municipal,72,87.4,77.8
44,2015,Amazonas,Urbana,Privada,57.7,72.7,89.3
45,2015,Amazonas,Urbana,Pública,72,93.2,99.1
46,2015,Amazonas,Rural,Total,35.5,44.5,95.1
47,2015,Amazonas,Rural,Estadual,--,89.7,95.3
48,2015,Amazonas,Rural,Municipal,35.5,36.2,--
49,2015,Amazonas,Rural,Privada,37.5,48.1,55.6
50,2015,Amazonas,Rural,Pública,35.5,44.4,95.3
51,2015,Roraima,Total,Total,61.1,65.2,77.3
52,2015,Roraima,Total,Federal,--,100,97.2
53,2015,Roraima,Total,Estadual,--,59.6,75.2
54,2015,Roraima,Total,Municipal,67.4,71.3,44.4
55,2015,Roraima,Total,Privada,40.3,70.8,86.9
56,2015,Roraima,Total,Pública,67.4,64.8,76.6
57,2015,Roraima,Urbana,Total,68.3,81.9,90.7
58,2015,Roraima,Urbana,Federal,--,100,100
59,2015,Roraima,Urbana,Estadual,--,85.5,90.2
60,2015,Roraima,Urbana,Municipal,80.6,80.7,--
61,2015,Roraima,Urbana,Privada,40.3,70.8,87.3
62,2015,Roraima,Urbana,Pública,80.6,83.3,91
63,2015,Roraima,Rural,Total,37.9,38.6,53
64,2015,Roraima,Rural,Federal,--,--,90.2
65,2015,Roraima,Rural,Estadual,--,33.4,50.9
66,2015,Roraima,Rural,Municipal,37.9,50,44.4
67,2015,Roraima,Rural,Privada,--,--,66.7
68,2015,Roraima,Rural,Pública,37.9,38.6,52.9
69,2015,Pará,Total,Total,45.4,65.2,96.8
70,2015,Pará,Total,Federal,90.9,98.7,99.8
71,2015,Pará,Total,Estadual,76.9,95,98.3
72,2015,Pará,Total,Municipal,45,58.8,100
73,2015,Pará,Total,Privada,46.9,70.9,89.8
74,2015,Pará,Total,Pública,45.2,64.6,98.4
75,2015,Pará,Urbana,Total,51.4,78.4,97
76,2015,Pará,Urbana,Federal,90.9,98.7,100
77,2015,Pará,Urbana,Estadual,78.6,95.4,98.5
78,2015,Pará,Urbana,Municipal,52.3,74.6,100
79,2015,Pará,Urbana,Privada,47.1,71.1,90.4
80,2015,Pará,Urbana,Pública,52.6,80.1,98.5
81,2015,Pará,Rural,Total,31.6,46.5,95.2
82,2015,Pará,Rural,Federal,--,--,96.4
83,2015,Pará,Rural,Estadual,66.7,91.8,97
84,2015,Pará,Rural,Municipal,31.5,44.6,100
85,2015,Pará,Rural,Privada,30.8,54.2,64.8
86,2015,Pará,Rural,Pública,31.6,46.5,97
87,2015,Amapá,Total,Total,39,68.8,96
88,2015,Amapá,Total,Federal,--,--,97.6
89,2015,Amapá,Total,Estadual,7.7,78.3,96.2
90,2015,Amapá,Total,Municipal,35,46.4,--
91,2015,Amapá,Total,Privada,53.3,76.6,93.5
92,2015,Amapá,Total,Pública,34.3,68,96.3
93,2015,Amapá,Urbana,Total,43.4,73.7,96.5
94,2015,Amapá,Urbana,Federal,--,--,97.6
95,2015,Amapá,Urbana,Estadual,--,84.3,96.7
96,2015,Amapá,Urbana,Municipal,38.9,53,--
97,2015,Amapá,Urbana,Privada,53.3,76,94.6
98,2015,Amapá,Urbana,Pública,38.9,73.3,96.7
99,2015,Amapá,Rural,Total,22.9,57.9,93.4
100,2015,Amapá,Rural,Estadual,7.7,67.8,94.1
101,2015,Amapá,Rural,Municipal,24.3,29.7,--
102,2015,Amapá,Rural,Privada,--,86.5,87.8
103,2015,Amapá,Rural,Pública,22.9,57.4,94.1
104,2015,Tocantins,Total,Total,59.9,81.3,94.2
105,2015,Tocantins,Total,Federal,--,--,99.4
106,2015,Tocantins,Total,Estadual,--,91.7,95.1
107,2015,Tocantins,Total,Municipal,61,75.2,100
108,2015,Tocantins,Total,Privada,53.2,72,85.1
109,2015,Tocantins,Total,Pública,61,82.4,95.4
110,2015,Tocantins,Urbana,Total,61.2,87,95.9
111,2015,Tocantins,Urbana,Federal,--,--,99.3
112,2015,Tocantins,Urbana,Estadual,--,96.1,97.4
113,2015,Tocantins,Urbana,Municipal,62.7,82.7,--
114,2015,Tocantins,Urbana,Privada,53.4,71.6,85
115,2015,Tocantins,Urbana,Pública,62.7,89.2,97.5
116,2015,Tocantins,Rural,Total,44.8,59,81.7
117,2015,Tocantins,Rural,Federal,--,--,100
118,2015,Tocantins,Rural,Estadual,--,64.3,77.3
119,2015,Tocantins,Rural,Municipal,45.1,56.5,100
120,2015,Tocantins,Rural,Privada,0,83.7,85.7
121,2015,Tocantins,Rural,Pública,45.1,58.6,81.5
122,2015,Maranhão,Total,Total,32.3,50.9,92
123,2015,Maranhão,Total,Federal,--,94.5,94.9
124,2015,Maranhão,Total,Estadual,0,73.9,93.8
125,2015,Maranhão,Total,Municipal,33.3,49.5,80.7
126,2015,Maranhão,Total,Privada,28.6,53.1,79.6
127,2015,Maranhão,Total,Pública,33.3,50.7,93.7
128,2015,Maranhão,Urbana,Total,37.8,64.1,93.2
129,2015,Maranhão,Urbana,Federal,--,96.8,93.6
130,2015,Maranhão,Urbana,Estadual,--,90.8,95.2
131,2015,Maranhão,Urbana,Municipal,40.8,64.5,80.9
132,2015,Maranhão,Urbana,Privada,29.5,54.1,81.2
133,2015,Maranhão,Urbana,Pública,40.8,66.2,95
134,2015,Maranhão,Rural,Total,22.6,35,86
135,2015,Maranhão,Rural,Federal,--,91.7,98.6
136,2015,Maranhão,Rural,Estadual,0,34.8,87.1
137,2015,Maranhão,Rural,Municipal,22.5,35,80.4
138,2015,Maranhão,Rural,Privada,23.4,37.1,64.6
139,2015,Maranhão,Rural,Pública,22.5,35,87.6
140,2015,Piauí,Total,Total,52,72.3,91.1
141,2015,Piauí,Total,Federal,--,--,97.6
142,2015,Piauí,Total,Estadual,--,89.8,91.3
143,2015,Piauí,Total,Municipal,52.8,69.8,89.3
144,2015,Piauí,Total,Privada,48.7,70.1,88.1
145,2015,Piauí,Total,Pública,52.8,72.7,91.8
146,2015,Piauí,Urbana,Total,56.7,79.2,91.4
147,2015,Piauí,Urbana,Federal,--,--,97.7
148,2015,Piauí,Urbana,Estadual,--,90,91.9
149,2015,Piauí,Urbana,Municipal,59.6,79.4,89.3
150,2015,Piauí,Urbana,Privada,48.8,70,88.1
151,2015,Piauí,Urbana,Pública,59.6,81.9,92.3
152,2015,Piauí,Rural,Total,42.3,58.3,85.2
153,2015,Piauí,Rural,Federal,--,--,96.7
154,2015,Piauí,Rural,Estadual,--,77.4,83.9
155,2015,Piauí,Rural,Municipal,42.4,58.1,--
156,2015,Piauí,Rural,Privada,33.3,82.6,92.3
157,2015,Piauí,Rural,Pública,42.4,58.2,85
158,2015,Ceará,Total,Total,55.5,73.2,86.9
159,2015,Ceará,Total,Federal,--,90.9,98.1
160,2015,Ceará,Total,Estadual,15.5,83,87.8
161,2015,Ceará,Total,Municipal,61.6,76.3,--
162,2015,Ceará,Total,Privada,38.5,60.6,82.1
163,2015,Ceará,Total,Pública,61.2,76.7,88.1
164,2015,Ceará,Urbana,Total,58.1,76.8,87.1
165,2015,Ceará,Urbana,Federal,--,90.9,97.8
166,2015,Ceará,Urbana,Estadual,20.5,89.1,88.2
167,2015,Ceará,Urbana,Municipal,68.3,83.2,--
168,2015,Ceará,Urbana,Privada,38.5,60.6,82.1
169,2015,Ceará,Urbana,Pública,68.1,83.8,88.4
170,2015,Ceará,Rural,Total,48,63.7,81
171,2015,Ceará,Rural,Federal,--,--,100
172,2015,Ceará,Rural,Estadual,13.9,29.5,79.9
173,2015,Ceará,Rural,Municipal,48.8,64.5,--
174,2015,Ceará,Rural,Privada,32,43.1,66.7
175,2015,Ceará,Rural,Pública,48.1,63.8,81.3
176,2015,Rio Grande do Norte,Total,Total,59.9,80.2,92.6
177,2015,Rio Grande do Norte,Total,Federal,90.5,78.6,98.6
178,2015,Rio Grande do Norte,Total,Estadual,--,92.1,95.8
179,2015,Rio Grande do Norte,Total,Municipal,66.5,82.7,--
180,2015,Rio Grande do Norte,Total,Privada,41.1,63.5,83.1
181,2015,Rio Grande do Norte,Total,Pública,66.6,85.3,96.3
182,2015,Rio Grande do Norte,Urbana,Total,61.4,81.9,92.5
183,2015,Rio Grande do Norte,Urbana,Federal,90.5,78.6,98.8
184,2015,Rio Grande do Norte,Urbana,Estadual,--,92.4,95.8
185,2015,Rio Grande do Norte,Urbana,Municipal,71.2,87.9,--
186,2015,Rio Grande do Norte,Urbana,Privada,41.1,63.6,83
187,2015,Rio Grande do Norte,Urbana,Pública,71.3,89.5,96.3
188,2015,Rio Grande do Norte,Rural,Total,54.2,73.2,95.7
189,2015,Rio Grande do Norte,Rural,Federal,--,--,96.6
190,2015,Rio Grande do Norte,Rural,Estadual,--,88.1,95.3
191,2015,Rio Grande do Norte,Rural,Municipal,54.4,72.3,--
192,2015,Rio Grande do Norte,Rural,Privada,40,52.6,88.9
193,2015,Rio Grande do Norte,Rural,Pública,54.4,73.5,96
194,2015,Paraíba,Total,Total,50,73.5,88.1
195,2015,Paraíba,Total,Federal,100,85.7,99
196,2015,Paraíba,Total,Estadual,18.8,82.1,89.2
197,2015,Paraíba,Total,Municipal,58.8,76.8,89.5
198,2015,Paraíba,Total,Privada,29.2,53.9,81.2
199,2015,Paraíba,Total,Pública,58.8,78.4,89.9
200,2015,Paraíba,Urbana,Total,49.8,75.5,88.2
201,2015,Paraíba,Urbana,Federal,100,85.7,99
202,2015,Paraíba,Urbana,Estadual,--,83.4,89.5
203,2015,Paraíba,Urbana,Municipal,61.1,82.4,89.5
204,2015,Paraíba,Urbana,Privada,29.2,54.1,81.2
205,2015,Paraíba,Urbana,Pública,61.2,82.7,90.2
206,2015,Paraíba,Rural,Total,51.3,66.2,85.8
207,2015,Paraíba,Rural,Federal,--,--,100
208,2015,Paraíba,Rural,Estadual,18.8,72.3,85.2
209,2015,Paraíba,Rural,Municipal,51.9,65.5,--
210,2015,Paraíba,Rural,Privada,20,29.7,--
211,2015,Paraíba,Rural,Pública,51.6,66.4,85.8
212,2015,Pernambuco,Total,Total,42.2,67.1,93.1
213,2015,Pernambuco,Total,Federal,--,100,98.9
214,2015,Pernambuco,Total,Estadual,12.1,89.3,95.5
215,2015,Pernambuco,Total,Municipal,53.9,67.7,90.1
216,2015,Pernambuco,Total,Privada,27.5,53.3,83.7
217,2015,Pernambuco,Total,Pública,53.3,72.1,95.6
218,2015,Pernambuco,Urbana,Total,42.8,70.7,93.7
219,2015,Pernambuco,Urbana,Federal,--,100,99
220,2015,Pernambuco,Urbana,Estadual,62.5,95.5,96.6
221,2015,Pernambuco,Urbana,Municipal,58.3,74.2,92.3
222,2015,Pernambuco,Urbana,Privada,27.8,53.4,83.7
223,2015,Pernambuco,Urbana,Pública,58.4,79.6,96.7
224,2015,Pernambuco,Rural,Total,39.5,54.7,84.2
225,2015,Pernambuco,Rural,Federal,--,--,98.7
226,2015,Pernambuco,Rural,Estadual,5.6,49.3,81.5
227,2015,Pernambuco,Rural,Municipal,42.7,55.4,83.8
228,2015,Pernambuco,Rural,Privada,17.3,46.2,83.3
229,2015,Pernambuco,Rural,Pública,41.2,54.8,84.2
230,2015,Alagoas,Total,Total,38.4,63.3,80.3
231,2015,Alagoas,Total,Federal,--,--,97.6
232,2015,Alagoas,Total,Estadual,17.4,82.3,84.8
233,2015,Alagoas,Total,Municipal,43.9,65.1,100
234,2015,Alagoas,Total,Privada,23.7,47,64.9
235,2015,Alagoas,Total,Pública,43.8,67.8,86.3
236,2015,Alagoas,Urbana,Total,39.3,66.4,80.5
237,2015,Alagoas,Urbana,Federal,--,--,97.6
238,2015,Alagoas,Urbana,Estadual,100,84.8,85.4
239,2015,Alagoas,Urbana,Municipal,48.1,71.3,100
240,2015,Alagoas,Urbana,Privada,23.9,47,64.9
241,2015,Alagoas,Urbana,Pública,48.1,74.2,86.9
242,2015,Alagoas,Rural,Total,36.1,54.8,77
243,2015,Alagoas,Rural,Estadual,13.6,52.1,77
244,2015,Alagoas,Rural,Municipal,36.8,54.9,--
245,2015,Alagoas,Rural,Privada,14.3,43.5,--
246,2015,Alagoas,Rural,Pública,36.6,54.8,77
247,2015,Sergipe,Total,Total,56.2,83.8,95.7
248,2015,Sergipe,Total,Federal,--,100,98.9
249,2015,Sergipe,Total,Estadual,--,97,98.6
250,2015,Sergipe,Total,Municipal,61.6,83.3,--
251,2015,Sergipe,Total,Privada,44.8,69.7,88.3
252,2015,Sergipe,Total,Pública,61.6,87.8,98.7
253,2015,Sergipe,Urbana,Total,56.5,85.2,95.5
254,2015,Sergipe,Urbana,Federal,--,100,99.1
255,2015,Sergipe,Urbana,Estadual,--,97.1,98.7
256,2015,Sergipe,Urbana,Municipal,65,86.7,--
257,2015,Sergipe,Urbana,Privada,45.4,70,88.3
258,2015,Sergipe,Urbana,Pública,65,91.6,98.7
259,2015,Sergipe,Rural,Total,55.3,80,97.8
260,2015,Sergipe,Rural,Federal,--,--,98.5
261,2015,Sergipe,Rural,Estadual,--,94.8,97.5
262,2015,Sergipe,Rural,Municipal,56.4,79.4,--
263,2015,Sergipe,Rural,Privada,23.7,54.3,--
264,2015,Sergipe,Rural,Pública,56.4,80.4,97.8
265,2015,Bahia,Total,Total,42.7,63.8,84.1
266,2015,Bahia,Total,Federal,--,98,89.2
267,2015,Bahia,Total,Estadual,18.9,89.2,85
268,2015,Bahia,Total,Municipal,47.6,61.9,56.2
269,2015,Bahia,Total,Privada,29.5,53.9,81.4
270,2015,Bahia,Total,Pública,47.4,65.8,84.6
271,2015,Bahia,Urbana,Total,44,70.3,85.1
272,2015,Bahia,Urbana,Federal,--,98,87.6
273,2015,Bahia,Urbana,Estadual,17.4,90.9,85.8
274,2015,Bahia,Urbana,Municipal,52,71.4,74.7
275,2015,Bahia,Urbana,Privada,29.6,54,81.8
276,2015,Bahia,Urbana,Pública,51.9,75.7,85.7
277,2015,Bahia,Rural,Total,38.9,49.8,70.2
278,2015,Bahia,Rural,Federal,--,--,98.8
279,2015,Bahia,Rural,Estadual,19.4,60.4,72.4
280,2015,Bahia,Rural,Municipal,39.4,49.6,46.3
281,2015,Bahia,Rural,Privada,25.9,48.7,69
282,2015,Bahia,Rural,Pública,39.2,49.8,70.3
283,2015,Minas Gerais,Total,Total,66.7,90.1,93.2
284,2015,Minas Gerais,Total,Federal,100,99.2,98.7
285,2015,Minas Gerais,Total,Estadual,8.6,93.9,93
286,2015,Minas Gerais,Total,Municipal,74.3,87.9,97
287,2015,Minas Gerais,Total,Privada,49,84.7,92.7
288,2015,Minas Gerais,Total,Pública,74.2,90.9,93.3
289,2015,Minas Gerais,Urbana,Total,66.3,91.5,93.5
290,2015,Minas Gerais,Urbana,Federal,100,99.2,99
291,2015,Minas Gerais,Urbana,Estadual,--,94.5,93.4
292,2015,Minas Gerais,Urbana,Municipal,74.4,90.5,97.3
293,2015,Minas Gerais,Urbana,Privada,48.9,84.9,93.1
294,2015,Minas Gerais,Urbana,Pública,74.4,92.7,93.6
295,2015,Minas Gerais,Rural,Total,71.8,79.8,86.2
296,2015,Minas Gerais,Rural,Federal,--,--,97.8
297,2015,Minas Gerais,Rural,Estadual,8.6,85.2,84.8
298,2015,Minas Gerais,Rural,Municipal,73.1,78.3,94.7
299,2015,Minas Gerais,Rural,Privada,59.3,57.4,54.5
300,2015,Minas Gerais,Rural,Pública,72,79.9,87.7
301,2015,Espírito Santo,Total,Total,89,92.9,96.8
302,2015,Espírito Santo,Total,Federal,80,--,99.4
303,2015,Espírito Santo,Total,Estadual,--,97.5,97.5
304,2015,Espírito Santo,Total,Municipal,91.4,92.5,81.8
305,2015,Espírito Santo,Total,Privada,71.9,86.3,93.4
306,2015,Espírito Santo,Total,Pública,91.4,93.8,97.6
307,2015,Espírito Santo,Urbana,Total,89.4,94.1,96.8
308,2015,Espírito Santo,Urbana,Federal,80,--,99.2
309,2015,Espírito Santo,Urbana,Estadual,--,97.9,97.4
310,2015,Espírito Santo,Urbana,Municipal,92.2,94.3,--
311,2015,Espírito Santo,Urbana,Privada,71.9,86.3,93.8
312,2015,Espírito Santo,Urbana,Pública,92.2,95.4,97.6
313,2015,Espírito Santo,Rural,Total,85.9,86.8,95.9
314,2015,Espírito Santo,Rural,Federal,--,--,100
315,2015,Espírito Santo,Rural,Estadual,--,93.8,97.5
316,2015,Espírito Santo,Rural,Municipal,86.1,85.6,81.8
317,2015,Espírito Santo,Rural,Privada,75,84.9,87.9
318,2015,Espírito Santo,Rural,Pública,86.1,86.8,97.9
319,2015,Rio de Janeiro,Total,Total,43.6,76.8,96.6
320,2015,Rio de Janeiro,Total,Federal,75,95,99
321,2015,Rio de Janeiro,Total,Estadual,74.5,97,97.9
322,2015,Rio de Janeiro,Total,Municipal,53.5,78,98.8
323,2015,Rio de Janeiro,Total,Privada,30.8,66,93
324,2015,Rio de Janeiro,Total,Pública,53.6,82.6,98
325,2015,Rio de Janeiro,Urbana,Total,43.7,77.4,96.5
326,2015,Rio de Janeiro,Urbana,Federal,75,95,99
327,2015,Rio de Janeiro,Urbana,Estadual,74.5,97,98
328,2015,Rio de Janeiro,Urbana,Municipal,54.8,79.5,98.8
329,2015,Rio de Janeiro,Urbana,Privada,30.9,66.2,93
330,2015,Rio de Janeiro,Urbana,Pública,55,84,98
331,2015,Rio de Janeiro,Rural,Total,42.3,69.1,97.7
332,2015,Rio de Janeiro,Rural,Federal,--,--,97.2
333,2015,Rio de Janeiro,Rural,Estadual,--,96.8,97.9
334,2015,Rio de Janeiro,Rural,Municipal,43.9,65.2,100
335,2015,Rio de Janeiro,Rural,Privada,17.5,53.6,93.8
336,2015,Rio de Janeiro,Rural,Pública,43.9,70,97.9
337,2015,São Paulo,Total,Total,79.1,91.3,94.9
338,2015,São Paulo,Total,Federal,81.8,100,99.7
339,2015,São Paulo,Total,Estadual,68.8,92.1,95
340,2015,São Paulo,Total,Municipal,86.7,92.9,97.6
