,year,region,location,adm,prim_0,sec_0
432,2023,Rio de Janeiro,Total,Federal,11.1,26.5
433,2023,Rio de Janeiro,Urbana,Federal,11.1,26
434,2023,Rio de Janeiro,Rural,Federal,--,38.7
435,2023,Rio de Janeiro,Total,Estadual,35.2,32.8
436,2023,Rio de Janeiro,Urbana,Estadual,35.1,32.7
437,2023,Rio de Janeiro,Rural,Estadual,35.9,34.2
438,2023,Rio de Janeiro,Total,Municipal,19.2,27.9
439,2023,Rio de Janeiro,Urbana,Municipal,19.1,27.9
440,2023,Rio de Janeiro,Rural,Municipal,20.6,--
441,2023,Rio de Janeiro,Total,Privada,8.1,9.1
442,2023,Rio de Janeiro,Urbana,Privada,8.1,9.1
443,2023,Rio de Janeiro,Rural,Privada,7.9,7.5
444,2023,Rio de Janeiro,Total,Pública,20.9,32.6
445,2023,Rio de Janeiro,Urbana,Pública,20.9,32.5
446,2023,Rio de Janeiro,Rural,Pública,21.8,34.3
447,2023,São Paulo,Total,Total,4.7,10.5
448,2023,São Paulo,Urbana,Total,4.7,10.6
449,2023,São Paulo,Rural,Total,5,8.1
450,2023,São Paulo,Total,Federal,8,10.3
451,2023,São Paulo,Urbana,Federal,8,10.3
452,2023,São Paulo,Total,Estadual,6.9,11.9
453,2023,São Paulo,Urbana,Estadual,6.9,12
454,2023,São Paulo,Rural,Estadual,7.9,8.5
455,2023,São Paulo,Total,Municipal,4.4,8.4
456,2023,São Paulo,Urbana,Municipal,4.4,8.4
457,2023,São Paulo,Rural,Municipal,3.9,9.2
458,2023,São Paulo,Total,Privada,1.8,3.5
459,2023,São Paulo,Urbana,Privada,1.8,3.5
460,2023,São Paulo,Rural,Privada,2.9,4.1
461,2023,São Paulo,Total,Pública,5.5,11.8
462,2023,São Paulo,Urbana,Pública,5.5,11.9
463,2023,São Paulo,Rural,Pública,5.1,8.5
464,2023,Paraná,Total,Total,7.4,11
465,2023,Paraná,Urbana,Total,7.4,11
466,2023,Paraná,Rural,Total,8.9,12.1
467,2023,Paraná,Total,Federal,11.9,9
468,2023,Paraná,Urbana,Federal,11.9,9.3
469,2023,Paraná,Rural,Federal,--,2.9
470,2023,Paraná,Total,Estadual,11.6,12.5
471,2023,Paraná,Urbana,Estadual,11.5,12.5
472,2023,Paraná,Rural,Estadual,12.7,12.4
473,2023,Paraná,Total,Municipal,5.9,--
474,2023,Paraná,Urbana,Municipal,5.9,--
475,2023,Paraná,Rural,Municipal,6.5,--
476,2023,Paraná,Total,Privada,1.6,2.5
477,2023,Paraná,Urbana,Privada,1.6,2.5
478,2023,Paraná,Rural,Privada,1.7,8.9
479,2023,Paraná,Total,Pública,8.4,12.5
480,2023,Paraná,Urbana,Pública,8.4,12.5
481,2023,Paraná,Rural,Pública,9,12.2
482,2023,Santa Catarina,Total,Total,9.7,19.4
483,2023,Santa Catarina,Urbana,Total,9.8,19.4
484,2023,Santa Catarina,Rural,Total,8.4,17.9
485,2023,Santa Catarina,Total,Federal,10.7,19.9
486,2023,Santa Catarina,Urbana,Federal,10.7,20.4
487,2023,Santa Catarina,Rural,Federal,--,14.6
488,2023,Santa Catarina,Total,Estadual,15.3,22
489,2023,Santa Catarina,Urbana,Estadual,15.4,22.1
490,2023,Santa Catarina,Rural,Estadual,13.5,19.5
491,2023,Santa Catarina,Total,Municipal,8.6,17
492,2023,Santa Catarina,Urbana,Municipal,8.8,6.9
493,2023,Santa Catarina,Rural,Municipal,6.6,36.2
494,2023,Santa Catarina,Total,Privada,2.3,4
495,2023,Santa Catarina,Urbana,Privada,2.3,4
496,2023,Santa Catarina,Rural,Privada,1.3,4.7
497,2023,Santa Catarina,Total,Pública,11,21.9
498,2023,Santa Catarina,Urbana,Pública,11.2,22
499,2023,Santa Catarina,Rural,Pública,8.5,19.1
500,2023,Rio Grande do Sul,Total,Total,11.9,23.9
501,2023,Rio Grande do Sul,Urbana,Total,11.8,23.8
502,2023,Rio Grande do Sul,Rural,Total,12.6,26.5
503,2023,Rio Grande do Sul,Total,Federal,15.6,24.2
504,2023,Rio Grande do Sul,Urbana,Federal,15.6,25.8
505,2023,Rio Grande do Sul,Rural,Federal,--,18.1
506,2023,Rio Grande do Sul,Total,Estadual,13.9,26.5
507,2023,Rio Grande do Sul,Urbana,Estadual,13.9,26.4
508,2023,Rio Grande do Sul,Rural,Estadual,14.4,30
509,2023,Rio Grande do Sul,Total,Municipal,13.1,37.5
510,2023,Rio Grande do Sul,Urbana,Municipal,13.3,38.2
511,2023,Rio Grande do Sul,Rural,Municipal,12,32.6
512,2023,Rio Grande do Sul,Total,Privada,2.4,5.7
513,2023,Rio Grande do Sul,Urbana,Privada,2.4,5.5
514,2023,Rio Grande do Sul,Rural,Privada,5.8,14.8
515,2023,Rio Grande do Sul,Total,Pública,13.4,26.5
516,2023,Rio Grande do Sul,Urbana,Pública,13.5,26.4
517,2023,Rio Grande do Sul,Rural,Pública,12.6,27
518,2023,Mato Grosso do Sul,Total,Total,17.5,23.2
519,2023,Mato Grosso do Sul,Urbana,Total,16.3,22.1
520,2023,Mato Grosso do Sul,Rural,Total,27.8,37.8
521,2023,Mato Grosso do Sul,Total,Federal,5,16.3
522,2023,Mato Grosso do Sul,Urbana,Federal,5,15.2
523,2023,Mato Grosso do Sul,Rural,Federal,--,23.9
524,2023,Mato Grosso do Sul,Total,Estadual,24.6,26.1
525,2023,Mato Grosso do Sul,Urbana,Estadual,24.7,25
526,2023,Mato Grosso do Sul,Rural,Estadual,23.7,40.6
527,2023,Mato Grosso do Sul,Total,Municipal,17.9,14.5
528,2023,Mato Grosso do Sul,Urbana,Municipal,16.2,--
529,2023,Mato Grosso do Sul,Rural,Municipal,29,14.5
530,2023,Mato Grosso do Sul,Total,Privada,2.3,3.1
531,2023,Mato Grosso do Sul,Urbana,Privada,2.3,2.5
532,2023,Mato Grosso do Sul,Rural,Privada,2.3,19.8
533,2023,Mato Grosso do Sul,Total,Pública,19.7,25.6
534,2023,Mato Grosso do Sul,Urbana,Pública,18.5,24.5
535,2023,Mato Grosso do Sul,Rural,Pública,28.1,38.8
536,2023,Mato Grosso,Total,Total,6.3,16.4
537,2023,Mato Grosso,Urbana,Total,5.9,16.1
538,2023,Mato Grosso,Rural,Total,8.9,18.7
539,2023,Mato Grosso,Total,Federal,--,16.3
540,2023,Mato Grosso,Urbana,Federal,--,16
541,2023,Mato Grosso,Rural,Federal,--,17.2
542,2023,Mato Grosso,Total,Estadual,9.6,17.8
543,2023,Mato Grosso,Urbana,Estadual,9.3,17.7
544,2023,Mato Grosso,Rural,Estadual,11.4,18.9
545,2023,Mato Grosso,Total,Municipal,4.7,--
546,2023,Mato Grosso,Urbana,Municipal,4.2,--
547,2023,Mato Grosso,Rural,Municipal,7.6,--
548,2023,Mato Grosso,Total,Privada,3,3.7
549,2023,Mato Grosso,Urbana,Privada,3,3.6
550,2023,Mato Grosso,Rural,Privada,7.1,21.4
551,2023,Mato Grosso,Total,Pública,6.7,17.7
552,2023,Mato Grosso,Urbana,Pública,6.4,17.6
553,2023,Mato Grosso,Rural,Pública,8.9,18.7
554,2023,Goiás,Total,Total,9.4,12.6
555,2023,Goiás,Urbana,Total,9.3,12.4
556,2023,Goiás,Rural,Total,12.1,19.7
557,2023,Goiás,Total,Federal,13.3,19.5
558,2023,Goiás,Urbana,Federal,13.3,19.6
559,2023,Goiás,Rural,Federal,--,19.2
560,2023,Goiás,Total,Estadual,13.2,13.7
561,2023,Goiás,Urbana,Estadual,13.2,13.6
562,2023,Goiás,Rural,Estadual,16.3,21.5
563,2023,Goiás,Total,Municipal,9.3,14.8
564,2023,Goiás,Urbana,Municipal,9.2,13.7
565,2023,Goiás,Rural,Municipal,11.5,23.2
566,2023,Goiás,Total,Privada,3.9,4.5
567,2023,Goiás,Urbana,Privada,3.9,4.3
568,2023,Goiás,Rural,Privada,6.4,10.4
569,2023,Goiás,Total,Pública,10.6,13.9
570,2023,Goiás,Urbana,Pública,10.5,13.7
571,2023,Goiás,Rural,Pública,12.2,20.9
572,2023,Distrito Federal,Total,Total,11.3,19.4
573,2023,Distrito Federal,Urbana,Total,11.1,19.1
574,2023,Distrito Federal,Rural,Total,15.6,31.8
575,2023,Distrito Federal,Total,Federal,5.8,20.6
576,2023,Distrito Federal,Urbana,Federal,5.8,15.6
577,2023,Distrito Federal,Rural,Federal,--,48
578,2023,Distrito Federal,Total,Estadual,14.4,23.8
579,2023,Distrito Federal,Urbana,Estadual,14.4,23.7
580,2023,Distrito Federal,Rural,Estadual,15.6,27.2
581,2023,Distrito Federal,Total,Privada,2.7,5
582,2023,Distrito Federal,Urbana,Privada,2.7,4.5
583,2023,Distrito Federal,Rural,Privada,15.2,30.8
584,2023,Distrito Federal,Total,Pública,14.4,23.7
585,2023,Distrito Federal,Urbana,Pública,14.3,23.4
586,2023,Distrito Federal,Rural,Pública,15.6,32
0,2015,Rondônia,Total,Total,23.3,30.6
1,2015,Rondônia,Total,Federal,--,14.3
2,2015,Rondônia,Total,Estadual,29.2,33.4
3,2015,Rondônia,Total,Municipal,20.5,--
4,2015,Rondônia,Total,Privada,4.7,8.4
5,2015,Rondônia,Total,Pública,24.8,32.4
6,2015,Rondônia,Urbana,Total,21.9,30.5
7,2015,Rondônia,Urbana,Federal,--,13.5
8,2015,Rondônia,Urbana,Estadual,28.4,33.1
9,2015,Rondônia,Urbana,Municipal,16.8,--
10,2015,Rondônia,Urbana,Privada,4.4,6.1
11,2015,Rondônia,Urbana,Pública,23.7,32.3
12,2015,Rondônia,Rural,Total,28.3,32
13,2015,Rondônia,Rural,Federal,--,16.1
14,2015,Rondônia,Rural,Estadual,37.9,39.1
15,2015,Rondônia,Rural,Municipal,26.2,--
16,2015,Rondônia,Rural,Privada,19.9,19.9
17,2015,Rondônia,Rural,Pública,28.3,34
18,2015,Acre,Total,Total,26.6,33
19,2015,Acre,Total,Federal,11.9,17.4
20,2015,Acre,Total,Estadual,25.6,34.7
21,2015,Acre,Total,Municipal,30.8,--
22,2015,Acre,Total,Privada,2.9,4.2
23,2015,Acre,Total,Pública,27.6,34.4
24,2015,Acre,Urbana,Total,18.5,30.7
25,2015,Acre,Urbana,Federal,11.9,17.4
26,2015,Acre,Urbana,Estadual,18.7,32.5
27,2015,Acre,Urbana,Municipal,21.2,--
28,2015,Acre,Urbana,Privada,2.9,4.2
29,2015,Acre,Urbana,Pública,19.5,32.1
30,2015,Acre,Rural,Total,43,47.4
31,2015,Acre,Rural,Estadual,44.6,47.4
32,2015,Acre,Rural,Municipal,41.6,--
33,2015,Acre,Rural,Pública,43,47.4
34,2015,Amazonas,Total,Total,28,43.5
35,2015,Amazonas,Total,Federal,7.7,23.5
36,2015,Amazonas,Total,Estadual,25.2,46
37,2015,Amazonas,Total,Municipal,32.5,34.3
38,2015,Amazonas,Total,Privada,6.7,9.1
39,2015,Amazonas,Total,Pública,29.8,45.4
40,2015,Amazonas,Urbana,Total,23.7,39.5
41,2015,Amazonas,Urbana,Federal,7.7,23.5
42,2015,Amazonas,Urbana,Estadual,24.3,41.9
43,2015,Amazonas,Urbana,Municipal,26.9,34.3
44,2015,Amazonas,Urbana,Privada,6.7,8.9
45,2015,Amazonas,Urbana,Pública,25.7,41.4
46,2015,Amazonas,Rural,Total,40.9,68.1
47,2015,Amazonas,Rural,Estadual,38.4,68.6
48,2015,Amazonas,Rural,Municipal,41.2,--
49,2015,Amazonas,Rural,Privada,17.2,17.5
50,2015,Amazonas,Rural,Pública,40.9,68.6
51,2015,Roraima,Total,Total,20.1,26.9
52,2015,Roraima,Total,Federal,2.4,10.1
53,2015,Roraima,Total,Estadual,28.1,29.2
54,2015,Roraima,Total,Municipal,14.7,29.4
55,2015,Roraima,Total,Privada,2.5,6.6
56,2015,Roraima,Total,Pública,21.6,28.3
57,2015,Roraima,Urbana,Total,17.1,24.8
58,2015,Roraima,Urbana,Federal,2.4,10
59,2015,Roraima,Urbana,Estadual,25.8,27.1
60,2015,Roraima,Urbana,Municipal,12.7,--
61,2015,Roraima,Urbana,Privada,2.5,5.5
62,2015,Roraima,Urbana,Pública,18.8,26.3
63,2015,Roraima,Rural,Total,28.4,37.7
64,2015,Roraima,Rural,Federal,--,10.7
65,2015,Roraima,Rural,Estadual,32.2,38.7
66,2015,Roraima,Rural,Municipal,21.8,29.4
67,2015,Roraima,Rural,Privada,--,66.7
68,2015,Roraima,Rural,Pública,28.4,37.5
69,2015,Pará,Total,Total,31.9,49.9
70,2015,Pará,Total,Federal,7.8,28.1
71,2015,Pará,Total,Estadual,40.4,54.3
72,2015,Pará,Total,Municipal,33.2,43.5
73,2015,Pará,Total,Privada,6.5,11.5
74,2015,Pará,Total,Pública,34.3,54
75,2015,Pará,Urbana,Total,27.9,49.1
76,2015,Pará,Urbana,Federal,7.8,28.1
77,2015,Pará,Urbana,Estadual,39.8,53.9
78,2015,Pará,Urbana,Municipal,28.6,41.8
79,2015,Pará,Urbana,Privada,6.3,10.6
80,2015,Pará,Urbana,Pública,31.1,53.6
81,2015,Pará,Rural,Total,39.7,58.8
82,2015,Pará,Rural,Federal,--,--
83,2015,Pará,Rural,Estadual,45.4,59
84,2015,Pará,Rural,Municipal,39.5,56.3
85,2015,Pará,Rural,Privada,21.4,51.5
86,2015,Pará,Rural,Pública,39.8,59
87,2015,Amapá,Total,Total,26.4,35.9
88,2015,Amapá,Total,Federal,--,12.2
89,2015,Amapá,Total,Estadual,33.3,39.1
90,2015,Amapá,Total,Municipal,21.1,--
91,2015,Amapá,Total,Privada,3.8,7.6
92,2015,Amapá,Total,Pública,28.5,38.3
93,2015,Amapá,Urbana,Total,23.9,33.9
94,2015,Amapá,Urbana,Federal,--,12.2
95,2015,Amapá,Urbana,Estadual,30.7,37.4
96,2015,Amapá,Urbana,Municipal,20.6,--
97,2015,Amapá,Urbana,Privada,2.7,5
98,2015,Amapá,Urbana,Pública,26.4,36.5
99,2015,Amapá,Rural,Total,35.7,51.2
100,2015,Amapá,Rural,Estadual,40.8,51.3
101,2015,Amapá,Rural,Municipal,23.4,--
102,2015,Amapá,Rural,Privada,58.7,47
103,2015,Amapá,Rural,Pública,35.6,51.3
104,2015,Tocantins,Total,Total,19,30.5
105,2015,Tocantins,Total,Federal,--,13.7
106,2015,Tocantins,Total,Estadual,28.2,32.8
107,2015,Tocantins,Total,Municipal,14.4,39.7
108,2015,Tocantins,Total,Privada,4.6,7.3
109,2015,Tocantins,Total,Pública,20.4,32.1
110,2015,Tocantins,Urbana,Total,17.8,29.7
111,2015,Tocantins,Urbana,Federal,--,11.6
112,2015,Tocantins,Urbana,Estadual,27.2,31.8
113,2015,Tocantins,Urbana,Municipal,12.4,--
114,2015,Tocantins,Urbana,Privada,4.4,6.7
115,2015,Tocantins,Urbana,Pública,19.2,31.2
116,2015,Tocantins,Rural,Total,26.6,43.9
117,2015,Tocantins,Rural,Federal,--,18.4
118,2015,Tocantins,Rural,Estadual,38.2,52.8
119,2015,Tocantins,Rural,Municipal,22.8,39.7
120,2015,Tocantins,Rural,Privada,10,17.4
121,2015,Tocantins,Rural,Pública,26.9,45.6
122,2015,Maranhão,Total,Total,24.1,37.6
123,2015,Maranhão,Total,Federal,11.8,23.8
124,2015,Maranhão,Total,Estadual,40.1,39.5
125,2015,Maranhão,Total,Municipal,25.3,58.7
126,2015,Maranhão,Total,Privada,5.9,14.6
127,2015,Maranhão,Total,Pública,26.1,39.3
128,2015,Maranhão,Urbana,Total,20.9,35.9
129,2015,Maranhão,Urbana,Federal,14.1,23.4
130,2015,Maranhão,Urbana,Estadual,20.7,37.9
131,2015,Maranhão,Urbana,Municipal,23.8,58
132,2015,Maranhão,Urbana,Privada,5.6,11.7
133,2015,Maranhão,Urbana,Pública,23.7,37.8
134,2015,Maranhão,Rural,Total,29,47.8
135,2015,Maranhão,Rural,Federal,4.9,24.6
136,2015,Maranhão,Rural,Estadual,73.5,48.9
137,2015,Maranhão,Rural,Municipal,27.3,60.4
138,2015,Maranhão,Rural,Privada,11,42.9
139,2015,Maranhão,Rural,Pública,29.3,48
140,2015,Piauí,Total,Total,28.7,41.3
141,2015,Piauí,Total,Federal,--,17.2
142,2015,Piauí,Total,Estadual,36.6,46.2
143,2015,Piauí,Total,Municipal,31.1,61
144,2015,Piauí,Total,Privada,8.2,12.2
145,2015,Piauí,Total,Pública,31.7,45
146,2015,Piauí,Urbana,Total,26.1,40.3
147,2015,Piauí,Urbana,Federal,--,16.7
148,2015,Piauí,Urbana,Estadual,36.4,45.3
149,2015,Piauí,Urbana,Municipal,28.9,61
150,2015,Piauí,Urbana,Privada,8.1,12.2
151,2015,Piauí,Urbana,Pública,30.2,44.2
152,2015,Piauí,Rural,Total,34.8,57.8
153,2015,Piauí,Rural,Federal,--,25.6
154,2015,Piauí,Rural,Estadual,54.1,59.5
155,2015,Piauí,Rural,Municipal,34.7,--
156,2015,Piauí,Rural,Privada,38,17.8
157,2015,Piauí,Rural,Pública,34.8,58
158,2015,Ceará,Total,Total,17.5,28.8
159,2015,Ceará,Total,Federal,16.6,19.2
160,2015,Ceará,Total,Estadual,34.8,31.5
161,2015,Ceará,Total,Municipal,19.4,--
162,2015,Ceará,Total,Privada,7.6,7.6
163,2015,Ceará,Total,Pública,20.1,31.5
164,2015,Ceará,Urbana,Total,17.6,28.8
165,2015,Ceará,Urbana,Federal,16.6,16.5
166,2015,Ceará,Urbana,Estadual,34.9,31.6
167,2015,Ceará,Urbana,Municipal,20.4,--
168,2015,Ceará,Urbana,Privada,7.6,7.5
169,2015,Ceará,Urbana,Pública,21.2,31.5
170,2015,Ceará,Rural,Total,17.3,29.9
171,2015,Ceará,Rural,Federal,--,29.7
172,2015,Ceará,Rural,Estadual,34.2,29.8
173,2015,Ceará,Rural,Municipal,17.1,--
174,2015,Ceará,Rural,Privada,6.4,51.6
175,2015,Ceará,Rural,Pública,17.3,29.8
176,2015,Rio Grande do Norte,Total,Total,26.9,43.2
177,2015,Rio Grande do Norte,Total,Federal,0.9,19.4
178,2015,Rio Grande do Norte,Total,Estadual,38,51.7
179,2015,Rio Grande do Norte,Total,Municipal,29.6,--
180,2015,Rio Grande do Norte,Total,Privada,6.7,7.8
181,2015,Rio Grande do Norte,Total,Pública,32,48.8
182,2015,Rio Grande do Norte,Urbana,Total,26.5,43.1
183,2015,Rio Grande do Norte,Urbana,Federal,0.9,19.4
184,2015,Rio Grande do Norte,Urbana,Estadual,38.2,51.6
185,2015,Rio Grande do Norte,Urbana,Municipal,30.1,--
186,2015,Rio Grande do Norte,Urbana,Privada,6.6,7.8
187,2015,Rio Grande do Norte,Urbana,Pública,32.9,48.9
188,2015,Rio Grande do Norte,Rural,Total,28.7,45.6
189,2015,Rio Grande do Norte,Rural,Federal,--,19.6
190,2015,Rio Grande do Norte,Rural,Estadual,35.3,57
191,2015,Rio Grande do Norte,Rural,Municipal,28.3,--
192,2015,Rio Grande do Norte,Rural,Privada,10.4,10.8
193,2015,Rio Grande do Norte,Rural,Pública,28.8,46
194,2015,Paraíba,Total,Total,26.8,32.8
195,2015,Paraíba,Total,Federal,2,18.5
196,2015,Paraíba,Total,Estadual,38,38.4
197,2015,Paraíba,Total,Municipal,29.4,55.4
198,2015,Paraíba,Total,Privada,6.8,7.2
199,2015,Paraíba,Total,Pública,31.7,37.8
200,2015,Paraíba,Urbana,Total,26.4,32.4
201,2015,Paraíba,Urbana,Federal,2,17.9
202,2015,Paraíba,Urbana,Estadual,38,38.3
203,2015,Paraíba,Urbana,Municipal,30.3,55.4
204,2015,Paraíba,Urbana,Privada,6.8,7.2
205,2015,Paraíba,Urbana,Pública,32.6,37.6
206,2015,Paraíba,Rural,Total,28.3,41.8
207,2015,Paraíba,Rural,Federal,--,30.5
208,2015,Paraíba,Rural,Estadual,38.1,42.3
209,2015,Paraíba,Rural,Municipal,27.1,--
210,2015,Paraíba,Rural,Privada,17.9,--
211,2015,Paraíba,Rural,Pública,28.4,41.8
212,2015,Pernambuco,Total,Total,24.1,30.7
213,2015,Pernambuco,Total,Federal,7.8,25.7
214,2015,Pernambuco,Total,Estadual,32.9,33.6
215,2015,Pernambuco,Total,Municipal,28,64.3
216,2015,Pernambuco,Total,Privada,7.8,7.8
217,2015,Pernambuco,Total,Pública,28.9,33.6
218,2015,Pernambuco,Urbana,Total,23.6,30.2
219,2015,Pernambuco,Urbana,Federal,7.8,26.2
220,2015,Pernambuco,Urbana,Estadual,32.7,33.2
221,2015,Pernambuco,Urbana,Municipal,28.9,70.2
222,2015,Pernambuco,Urbana,Privada,7.7,7.8
223,2015,Pernambuco,Urbana,Pública,29.7,33.2
224,2015,Pernambuco,Rural,Total,26.3,39.3
225,2015,Pernambuco,Rural,Federal,--,24.2
226,2015,Pernambuco,Rural,Estadual,34.2,40.6
227,2015,Pernambuco,Rural,Municipal,25.9,51.5
228,2015,Pernambuco,Rural,Privada,16.5,6.2
229,2015,Pernambuco,Rural,Pública,26.5,39.6
230,2015,Alagoas,Total,Total,30,38.2
231,2015,Alagoas,Total,Federal,--,34.2
232,2015,Alagoas,Total,Estadual,45.2,43.8
233,2015,Alagoas,Total,Municipal,32.6,73.7
234,2015,Alagoas,Total,Privada,7.3,9.2
235,2015,Alagoas,Total,Pública,34.3,43.3
236,2015,Alagoas,Urbana,Total,30.2,38.2
237,2015,Alagoas,Urbana,Federal,--,34.2
238,2015,Alagoas,Urbana,Estadual,45.8,44.2
239,2015,Alagoas,Urbana,Municipal,34.1,73.7
240,2015,Alagoas,Urbana,Privada,7.2,9.2
241,2015,Alagoas,Urbana,Pública,36.2,43.6
242,2015,Alagoas,Rural,Total,29.5,37.9
243,2015,Alagoas,Rural,Estadual,35.3,37.9
244,2015,Alagoas,Rural,Municipal,29.4,--
245,2015,Alagoas,Rural,Privada,19.7,--
246,2015,Alagoas,Rural,Pública,29.5,37.9
247,2015,Sergipe,Total,Total,32.5,41.9
248,2015,Sergipe,Total,Federal,23.6,22.1
249,2015,Sergipe,Total,Estadual,42.2,49.7
250,2015,Sergipe,Total,Municipal,37.4,--
251,2015,Sergipe,Total,Privada,8.2,9.5
252,2015,Sergipe,Total,Pública,38.8,48.9
253,2015,Sergipe,Urbana,Total,31.4,41.6
254,2015,Sergipe,Urbana,Federal,23.6,22
255,2015,Sergipe,Urbana,Estadual,42.4,49.6
256,2015,Sergipe,Urbana,Municipal,38.6,--
257,2015,Sergipe,Urbana,Privada,8.2,9.5
258,2015,Sergipe,Urbana,Pública,40.1,49.1
259,2015,Sergipe,Rural,Total,35.6,46.7
260,2015,Sergipe,Rural,Federal,--,22.2
261,2015,Sergipe,Rural,Estadual,37.9,51.8
262,2015,Sergipe,Rural,Municipal,35.7,--
263,2015,Sergipe,Rural,Privada,11,--
264,2015,Sergipe,Rural,Pública,35.8,46.7
265,2015,Bahia,Total,Total,31.6,41.8
266,2015,Bahia,Total,Federal,18,22.1
267,2015,Bahia,Total,Estadual,48.3,45.5
268,2015,Bahia,Total,Municipal,34,47.5
269,2015,Bahia,Total,Privada,7.5,9.9
270,2015,Bahia,Total,Pública,35.7,45.1
271,2015,Bahia,Urbana,Total,30.6,41.6
272,2015,Bahia,Urbana,Federal,18,23.4
273,2015,Bahia,Urbana,Estadual,48.4,45.5
274,2015,Bahia,Urbana,Municipal,33.9,42.9
275,2015,Bahia,Urbana,Privada,7.4,9
276,2015,Bahia,Urbana,Pública,36.4,45
277,2015,Bahia,Rural,Total,34.1,44.2
278,2015,Bahia,Rural,Federal,--,13.8
279,2015,Bahia,Rural,Estadual,45.4,46.6
280,2015,Bahia,Rural,Municipal,34.1,50.2
281,2015,Bahia,Rural,Privada,12.3,30.6
282,2015,Bahia,Rural,Pública,34.3,45.3
283,2015,Minas Gerais,Total,Total,12.6,25
284,2015,Minas Gerais,Total,Federal,11.5,17.3
285,2015,Minas Gerais,Total,Estadual,15.3,27.2
286,2015,Minas Gerais,Total,Municipal,12,20.8
287,2015,Minas Gerais,Total,Privada,4.2,8.4
288,2015,Minas Gerais,Total,Pública,13.7,26.9
289,2015,Minas Gerais,Urbana,Total,12.5,25
290,2015,Minas Gerais,Urbana,Federal,11.5,18.2
291,2015,Minas Gerais,Urbana,Estadual,15.2,27.2
292,2015,Minas Gerais,Urbana,Municipal,11.9,20
293,2015,Minas Gerais,Urbana,Privada,4.1,8
294,2015,Minas Gerais,Urbana,Pública,13.7,26.9
295,2015,Minas Gerais,Rural,Total,13.7,26.9
296,2015,Minas Gerais,Rural,Federal,--,14.7
297,2015,Minas Gerais,Rural,Estadual,17.5,30.1
298,2015,Minas Gerais,Rural,Municipal,12.5,30.6
299,2015,Minas Gerais,Rural,Privada,17.8,34.1
300,2015,Minas Gerais,Rural,Pública,13.6,26.5
301,2015,Espírito Santo,Total,Total,20.5,25.5
302,2015,Espírito Santo,Total,Federal,--,10.5
303,2015,Espírito Santo,Total,Estadual,24.5,29.4
304,2015,Espírito Santo,Total,Municipal,22.2,11.3
305,2015,Espírito Santo,Total,Privada,3.9,6.9
306,2015,Espírito Santo,Total,Pública,22.8,28.3
307,2015,Espírito Santo,Urbana,Total,20.5,25.7
308,2015,Espírito Santo,Urbana,Federal,--,10.5
309,2015,Espírito Santo,Urbana,Estadual,25,29.5
310,2015,Espírito Santo,Urbana,Municipal,22.6,--
311,2015,Espírito Santo,Urbana,Privada,3.6,6.2
312,2015,Espírito Santo,Urbana,Pública,23.2,28.7
313,2015,Espírito Santo,Rural,Total,19.8,19.1
314,2015,Espírito Santo,Rural,Federal,--,10.7
315,2015,Espírito Santo,Rural,Estadual,17.9,23.8
316,2015,Espírito Santo,Rural,Municipal,20,11.3
317,2015,Espírito Santo,Rural,Privada,28,17.2
318,2015,Espírito Santo,Rural,Pública,19.7,19.6
319,2015,Rio de Janeiro,Total,Total,25.3,30.7
320,2015,Rio de Janeiro,Total,Federal,18.7,24.2
321,2015,Rio de Janeiro,Total,Estadual,43.1,36.4
322,2015,Rio de Janeiro,Total,Municipal,30.4,31.2
323,2015,Rio de Janeiro,Total,Privada,9.4,12.1
324,2015,Rio de Janeiro,Total,Pública,32.1,35.9
325,2015,Rio de Janeiro,Urbana,Total,24.8,30.6
326,2015,Rio de Janeiro,Urbana,Federal,18.7,24.3
327,2015,Rio de Janeiro,Urbana,Estadual,42.8,36.4
328,2015,Rio de Janeiro,Urbana,Municipal,30,31
329,2015,Rio de Janeiro,Urbana,Privada,9.4,12.1
330,2015,Rio de Janeiro,Urbana,Pública,31.9,35.9
331,2015,Rio de Janeiro,Rural,Total,33.9,35.2
332,2015,Rio de Janeiro,Rural,Federal,--,21.1
333,2015,Rio de Janeiro,Rural,Estadual,48.4,36.7
334,2015,Rio de Janeiro,Rural,Municipal,34,59
335,2015,Rio de Janeiro,Rural,Privada,10.2,13.6
336,2015,Rio de Janeiro,Rural,Pública,35.3,36.2
337,2015,São Paulo,Total,Total,7.2,13.1
338,2015,São Paulo,Total,Federal,1.9,7
339,2015,São Paulo,Total,Estadual,8.7,14.7
340,2015,São Paulo,Total,Municipal,7.9,13
341,2015,São Paulo,Total,Privada,2.7,4.7
342,2015,São Paulo,Total,Pública,8.2,14.6
343,2015,São Paulo,Urbana,Total,7.1,13.2
344,2015,São Paulo,Urbana,Federal,1.9,7
345,2015,São Paulo,Urbana,Estadual,8.6,14.8
346,2015,São Paulo,Urbana,Municipal,7.8,13
347,2015,São Paulo,Urbana,Privada,2.7,4.7
348,2015,São Paulo,Urbana,Pública,8.2,14.7
349,2015,São Paulo,Rural,Total,10.4,9.4
350,2015,São Paulo,Rural,Federal,--,--
351,2015,São Paulo,Rural,Estadual,14.5,9.4
352,2015,São Paulo,Rural,Municipal,9,18.4
