,year,region,location,adm,prim_1,sec_1,prim_2,sec_2,prim_3,sec_3
409,2015,Mato Grosso do Sul,Total,Total,86.7,76.3,11.5,14.8,1.8,8.9
410,2015,Mato Grosso do Sul,Total,Pública,85.4,74.1,12.6,15.9,2,10
411,2015,Mato Grosso do Sul,Total,Federal,94.3,92,5.7,3.9,0,4.1
412,2015,Mato Grosso do Sul,Total,Estadual,81.1,73.6,15.4,16.3,3.5,10.1
413,2015,Mato Grosso do Sul,Total,Municipal,87.9,93.9,10.9,6.1,1.2,0
414,2015,Mato Grosso do Sul,Total,Privada,97.5,94.9,2.3,4.9,0.2,0.2
415,2015,Mato Grosso do Sul,Urbana,Total,87,76,11.3,15,1.7,9
416,2015,Mato Grosso do Sul,Urbana,Pública,85.7,73.7,12.4,16.2,1.9,10.1
417,2015,Mato Grosso do Sul,Urbana,Federal,94.3,91.6,5.7,5,0,3.4
418,2015,Mato Grosso do Sul,Urbana,Estadual,80.9,73.3,15.7,16.5,3.4,10.2
419,2015,Mato Grosso do Sul,Urbana,Municipal,88.8,--,10.3,--,0.9,--
420,2015,Mato Grosso do Sul,Urbana,Privada,97.5,94.8,2.4,5,0.1,0.2
421,2015,Mato Grosso do Sul,Rural,Total,84,81,13.4,11.1,2.6,7.9
422,2015,Mato Grosso do Sul,Rural,Pública,83.8,80,13.5,11.7,2.7,8.3
423,2015,Mato Grosso do Sul,Rural,Federal,--,93.2,--,0,--,6.8
424,2015,Mato Grosso do Sul,Rural,Estadual,84.8,78.4,12.2,12.9,3,8.7
425,2015,Mato Grosso do Sul,Rural,Municipal,83.6,93.9,13.8,6.1,2.6,0
426,2015,Mato Grosso do Sul,Rural,Privada,98.7,95.6,1.3,3.3,0,1.1
427,2015,Mato Grosso,Total,Total,96.8,68.1,2.6,18.4,0.6,13.5
428,2015,Mato Grosso,Total,Pública,96.6,65.8,2.7,19.7,0.7,14.5
429,2015,Mato Grosso,Total,Federal,--,89.7,--,9.1,--,1.2
430,2015,Mato Grosso,Total,Estadual,97.1,65.1,2.2,20,0.7,14.9
431,2015,Mato Grosso,Total,Municipal,96,97.8,3.3,0.7,0.7,1.5
432,2015,Mato Grosso,Total,Privada,98.4,96,1.5,3.7,0.1,0.3
433,2015,Mato Grosso,Urbana,Total,96.9,67.5,2.6,19,0.5,13.5
434,2015,Mato Grosso,Urbana,Pública,96.7,64.7,2.8,20.5,0.5,14.8
435,2015,Mato Grosso,Urbana,Federal,--,91.8,--,7.1,--,1.1
436,2015,Mato Grosso,Urbana,Estadual,97.1,64.1,2.3,20.8,0.6,15.1
437,2015,Mato Grosso,Urbana,Municipal,96.3,--,3.3,--,0.4,--
438,2015,Mato Grosso,Urbana,Privada,98.4,96,1.5,3.7,0.1,0.3
439,2015,Mato Grosso,Rural,Total,95.7,73.4,2.7,13.8,1.6,12.8
440,2015,Mato Grosso,Rural,Pública,95.7,73.4,2.7,13.8,1.6,12.8
441,2015,Mato Grosso,Rural,Federal,--,84.2,--,14.3,--,1.5
442,2015,Mato Grosso,Rural,Estadual,97.2,72.4,1.3,13.8,1.5,13.8
443,2015,Mato Grosso,Rural,Municipal,95.1,97.8,3.4,0.7,1.5,1.5
444,2015,Mato Grosso,Rural,Privada,100,91.7,0,4.2,0,4.1
445,2015,Goiás,Total,Total,93.5,85.7,5.2,8.4,1.3,5.9
446,2015,Goiás,Total,Pública,92.5,84,6,9.1,1.5,6.9
447,2015,Goiás,Total,Federal,92.9,85.7,7.1,12.8,0,1.5
448,2015,Goiás,Total,Estadual,91.1,84,6.6,9,2.3,7
449,2015,Goiás,Total,Municipal,93.2,91,5.7,6.7,1.1,2.3
450,2015,Goiás,Total,Privada,97.8,94.8,1.9,4.6,0.3,0.6
451,2015,Goiás,Urbana,Total,93.6,85.6,5.2,8.5,1.2,5.9
452,2015,Goiás,Urbana,Pública,92.5,83.9,5.9,9.1,1.6,7
453,2015,Goiás,Urbana,Federal,92.9,84.2,7.1,14.4,0,1.4
454,2015,Goiás,Urbana,Estadual,91.1,83.9,6.6,9.1,2.3,7
455,2015,Goiás,Urbana,Municipal,93.3,90.9,5.6,6.9,1.1,2.2
456,2015,Goiás,Urbana,Privada,97.8,94.8,1.9,4.6,0.3,0.6
457,2015,Goiás,Rural,Total,91.4,90.5,7.1,6.3,1.5,3.2
458,2015,Goiás,Rural,Pública,91.3,89.7,7.2,6.8,1.5,3.5
459,2015,Goiás,Rural,Federal,--,89.7,--,8.6,--,1.7
460,2015,Goiás,Rural,Estadual,91.2,89.6,6.4,6,2.4,4.4
461,2015,Goiás,Rural,Municipal,91.3,91.7,7.3,5,1.4,3.3
462,2015,Goiás,Rural,Privada,96.1,95.6,3,3.3,0.9,1.1
463,2015,Distrito Federal,Total,Total,89,82.3,9.6,13.8,1.4,3.9
464,2015,Distrito Federal,Total,Pública,85.6,77.7,12.4,17,2,5.3
465,2015,Distrito Federal,Total,Federal,98.7,87.3,1.3,11.4,0,1.3
466,2015,Distrito Federal,Total,Estadual,85.6,77.5,12.5,17.1,1.9,5.4
467,2015,Distrito Federal,Total,Privada,98.1,94.9,1.8,5,0.1,0.1
468,2015,Distrito Federal,Urbana,Total,89.1,82.3,9.4,13.8,1.5,3.9
469,2015,Distrito Federal,Urbana,Pública,85.6,77.7,12.4,17,2,5.3
470,2015,Distrito Federal,Urbana,Federal,98.7,91.9,1.3,7.5,0,0.6
471,2015,Distrito Federal,Urbana,Estadual,85.6,77.4,12.4,17.1,2,5.5
472,2015,Distrito Federal,Urbana,Privada,98.1,94.9,1.9,5,0,0.1
473,2015,Distrito Federal,Rural,Total,86.2,81.9,12.8,14.7,1,3.4
474,2015,Distrito Federal,Rural,Pública,85.7,79.2,13.2,16.8,1.1,4
475,2015,Distrito Federal,Rural,Federal,--,65.4,--,30,--,4.6
476,2015,Distrito Federal,Rural,Estadual,85.7,81.2,13.2,14.9,1.1,3.9
477,2015,Distrito Federal,Rural,Privada,99.6,99.3,0.4,0.7,0,0
0,2016,Rondônia,Total,Total,90.2,84.6,7.9,8.2,1.9,7.2
1,2016,Rondônia,Urbana,Pública,90.3,83.7,7.9,8.7,1.8,7.6
2,2016,Rondônia,Rural,Pública,87.4,86,9.8,4.8,2.8,9.2
3,2016,Rondônia,Total,Pública,89.6,83.9,8.3,8.4,2.1,7.7
4,2016,Rondônia,Urbana,Privada,97.9,93.9,1.9,5.5,0.2,0.6
5,2016,Rondônia,Rural,Privada,95.4,94.7,4.2,4.4,0.4,0.9
6,2016,Rondônia,Urbana,Municipal,91.1,--,7.9,--,1,--
7,2016,Rondônia,Rural,Municipal,87.6,--,10.1,--,2.3,--
8,2016,Rondônia,Urbana,Federal,--,85.6,--,13.3,--,1.1
9,2016,Rondônia,Rural,Federal,--,94.1,--,5.2,--,0.7
10,2016,Rondônia,Urbana,Estadual,89.7,83.6,7.9,8.5,2.4,7.9
11,2016,Rondônia,Rural,Estadual,86.4,83.7,8.4,4.7,5.2,11.6
12,2016,Rondônia,Total,Privada,97.9,94.1,1.9,5.4,0.2,0.5
13,2016,Rondônia,Total,Municipal,89.8,--,8.7,--,1.5,--
14,2016,Rondônia,Total,Federal,--,88,--,11,--,1
15,2016,Rondônia,Total,Estadual,89.4,83.6,8,8.2,2.6,8.2
16,2016,Rondônia,Urbana,Total,91,84.4,7.3,8.5,1.7,7.1
17,2016,Rondônia,Rural,Total,87.4,87.2,9.8,4.7,2.8,8.1
18,2016,Acre,Total,Total,90.7,81.3,7,9.7,2.3,9
19,2016,Acre,Urbana,Pública,92.9,79.2,5.9,11.2,1.2,9.6
20,2016,Acre,Rural,Pública,85.3,88.7,10,3.4,4.7,7.9
21,2016,Acre,Total,Pública,90.2,80.7,7.3,10,2.5,9.3
22,2016,Acre,Urbana,Privada,99.4,95.4,0.6,4.6,0,0
23,2016,Acre,Urbana,Municipal,91.7,--,7.3,--,1,--
24,2016,Acre,Rural,Municipal,83.8,--,11.9,--,4.3,--
25,2016,Acre,Urbana,Federal,87.8,83.7,11.9,12.1,0.3,4.2
26,2016,Acre,Urbana,Estadual,93.4,79,5.2,11.2,1.4,9.8
27,2016,Acre,Rural,Estadual,86.9,88.7,7.9,3.4,5.2,7.9
28,2016,Acre,Total,Privada,99.4,95.4,0.6,4.6,0,0
29,2016,Acre,Total,Municipal,88,--,9.4,--,2.6,--
30,2016,Acre,Total,Federal,87.8,83.7,11.9,12.1,0.3,4.2
31,2016,Acre,Total,Estadual,91.7,80.6,6,9.9,2.3,9.5
32,2016,Acre,Urbana,Total,93.3,80,5.6,10.8,1.1,9.2
33,2016,Acre,Rural,Total,85.3,88.7,10,3.4,4.7,7.9
34,2016,Amazonas,Total,Total,89.3,85,7.4,5.9,3.3,9.1
35,2016,Amazonas,Urbana,Pública,90.2,84.4,7.2,6.3,2.6,9.3
36,2016,Amazonas,Rural,Pública,84.2,84.9,9.5,3.8,6.3,11.3
37,2016,Amazonas,Total,Pública,88.6,84.5,7.8,5.9,3.6,9.6
38,2016,Amazonas,Urbana,Privada,98,95.4,1.8,4.3,0.2,0.3
39,2016,Amazonas,Rural,Privada,99,98.7,0.5,0.6,0.5,0.7
40,2016,Amazonas,Urbana,Municipal,88.3,90.6,9,3.8,2.7,5.6
41,2016,Amazonas,Rural,Municipal,83.7,--,10,--,6.3,--
42,2016,Amazonas,Urbana,Federal,89.9,86.4,8.7,12.5,1.4,1.1
43,2016,Amazonas,Rural,Federal,--,87.9,--,7.5,--,4.6
44,2016,Amazonas,Urbana,Estadual,92.4,84.3,5.1,6.2,2.5,9.5
45,2016,Amazonas,Rural,Estadual,89.8,84.8,5.1,3.8,5.1,11.4
46,2016,Amazonas,Total,Privada,98,95.4,1.8,4.3,0.2,0.3
47,2016,Amazonas,Total,Municipal,86.5,90.6,9.4,3.8,4.1,5.6
48,2016,Amazonas,Total,Federal,89.9,86.5,8.7,12.2,1.4,1.3
49,2016,Amazonas,Total,Estadual,92.2,84.4,5.1,5.8,2.7,9.8
50,2016,Amazonas,Urbana,Total,91,85,6.7,6.2,2.3,8.8
51,2016,Amazonas,Rural,Total,84.3,84.9,9.5,3.8,6.2,11.3
52,2016,Roraima,Total,Total,90.1,81.9,7.8,10.8,2.1,7.3
53,2016,Roraima,Urbana,Pública,89.9,79.6,8.4,12.8,1.7,7.6
54,2016,Roraima,Rural,Pública,88.6,85,8,6.2,3.4,8.8
55,2016,Roraima,Total,Pública,89.5,80.8,8.3,11.4,2.2,7.8
56,2016,Roraima,Urbana,Privada,97.4,96.1,2.5,3.8,0.1,0.1
57,2016,Roraima,Rural,Privada,--,90.5,--,0,--,9.5
58,2016,Roraima,Urbana,Municipal,93.3,89.3,6.1,0,0.6,10.7
59,2016,Roraima,Rural,Municipal,89.5,--,8.6,--,1.9,--
60,2016,Roraima,Urbana,Federal,98.8,89.6,1.2,9.6,0,0.8
61,2016,Roraima,Rural,Federal,--,94.5,--,5.5,--,0
62,2016,Roraima,Urbana,Estadual,85.6,78.8,11.4,13,3,8.2
63,2016,Roraima,Rural,Estadual,88.2,83.8,7.6,6.3,4.2,9.9
64,2016,Roraima,Total,Privada,97.4,95.9,2.5,3.7,0.1,0.4
65,2016,Roraima,Total,Municipal,92.4,89.3,6.6,0,1,10.7
66,2016,Roraima,Total,Federal,98.8,91.1,1.2,8.3,0,0.6
67,2016,Roraima,Total,Estadual,86.6,79.8,10,11.7,3.4,8.5
68,2016,Roraima,Urbana,Total,90.7,81.1,7.8,12,1.5,6.9
69,2016,Roraima,Rural,Total,88.6,85.1,8,6.2,3.4,8.7
70,2016,Pará,Total,Total,83.7,75.5,12.3,10.9,4,13.6
71,2016,Pará,Urbana,Pública,83.6,73.3,12.6,11.9,3.8,14.8
72,2016,Pará,Rural,Pública,80.1,73.9,14.5,9.3,5.4,16.8
73,2016,Pará,Total,Pública,82.3,73.3,13.3,11.7,4.4,15
74,2016,Pará,Urbana,Privada,97.6,96.4,2.1,3.2,0.3,0.4
75,2016,Pará,Rural,Privada,88.8,90.8,10.1,1.5,1.1,7.7
76,2016,Pará,Urbana,Municipal,85.1,70,11.7,24.6,3.2,5.4
77,2016,Pará,Rural,Municipal,80.1,--,14.5,--,5.4,--
78,2016,Pará,Urbana,Federal,91.8,85,8.2,11.4,0,3.6
79,2016,Pará,Rural,Federal,--,100,--,0,--,0
80,2016,Pará,Urbana,Estadual,78.1,73.2,15.7,11.9,6.2,14.9
81,2016,Pará,Rural,Estadual,78.6,73.6,13.6,9.4,7.8,17
82,2016,Pará,Total,Privada,97.5,96.3,2.2,3.2,0.3,0.5
83,2016,Pará,Total,Municipal,83,70,12.9,24.6,4.1,5.4
84,2016,Pará,Total,Federal,91.8,86.6,8.2,10.3,0,3.1
85,2016,Pará,Total,Estadual,78.2,73.2,15.5,11.7,6.3,15.1
86,2016,Pará,Urbana,Total,85.5,75.6,11.2,11,3.3,13.4
87,2016,Pará,Rural,Total,80.1,74.4,14.5,9,5.4,16.6
88,2016,Amapá,Total,Total,85.5,75.3,11.6,15.6,2.9,9.1
89,2016,Amapá,Urbana,Pública,84.7,73.2,12.5,17.6,2.8,9.2
90,2016,Amapá,Rural,Pública,82.6,74.8,13.1,10.5,4.3,14.7
91,2016,Amapá,Total,Pública,84.2,73.4,12.6,16.8,3.2,9.8
92,2016,Amapá,Urbana,Privada,98.8,97.2,1.1,2.7,0.1,0.1
93,2016,Amapá,Rural,Privada,73.7,86.7,5.3,0,21,13.3
94,2016,Amapá,Urbana,Municipal,88.3,--,9.9,--,1.8,--
95,2016,Amapá,Rural,Municipal,84.6,--,13,--,2.4,--
96,2016,Amapá,Urbana,Federal,--,87.3,--,12.4,--,0.3
97,2016,Amapá,Urbana,Estadual,81.8,72.6,14.5,17.8,3.7,9.6
98,2016,Amapá,Rural,Estadual,81.7,74.8,13.2,10.5,5.1,14.7
99,2016,Amapá,Total,Privada,98.4,96.6,1.2,2.5,0.4,0.9
100,2016,Amapá,Total,Municipal,87.6,--,10.4,--,2,--
101,2016,Amapá,Total,Federal,--,87.3,--,12.4,--,0.3
102,2016,Amapá,Total,Estadual,81.8,72.8,14.2,17,4,10.2
103,2016,Amapá,Urbana,Total,86.2,75.2,11.2,16.3,2.6,8.5
104,2016,Amapá,Rural,Total,82.6,75.4,13.1,10,4.3,14.6
105,2016,Tocantins,Total,Total,89.4,82,9.1,11.6,1.5,6.4
106,2016,Tocantins,Urbana,Pública,88.8,81,9.8,12.1,1.4,6.9
107,2016,Tocantins,Rural,Pública,87.8,84.2,9.6,10.6,2.6,5.2
108,2016,Tocantins,Total,Pública,88.6,81.2,9.8,11.9,1.6,6.9
109,2016,Tocantins,Urbana,Privada,98,93.2,1.9,6.6,0.1,0.2
110,2016,Tocantins,Rural,Privada,96.8,92.1,3.2,7.9,0,0
111,2016,Tocantins,Urbana,Municipal,92.5,--,6.9,--,0.6,--
112,2016,Tocantins,Rural,Municipal,89.5,--,9.1,--,1.4,--
113,2016,Tocantins,Urbana,Federal,--,82.7,--,15.5,--,1.8
114,2016,Tocantins,Rural,Federal,--,84.6,--,14.6,--,0.8
115,2016,Tocantins,Urbana,Estadual,83.8,80.9,13.6,11.9,2.6,7.2
116,2016,Tocantins,Rural,Estadual,82.9,84.1,11,9.6,6.1,6.3
117,2016,Tocantins,Total,Privada,98,93.1,1.9,6.7,0.1,0.2
118,2016,Tocantins,Total,Municipal,91.9,--,7.4,--,0.7,--
119,2016,Tocantins,Total,Federal,--,83.3,--,15.2,--,1.5
120,2016,Tocantins,Total,Estadual,83.7,81.1,13.3,11.8,3,7.1
121,2016,Tocantins,Urbana,Total,89.7,81.8,9,11.7,1.3,6.5
122,2016,Tocantins,Rural,Total,87.9,84.6,9.5,10.4,2.6,5
123,2016,Maranhão,Total,Total,88.3,80.6,8.8,11.3,2.9,8.1
124,2016,Maranhão,Urbana,Pública,87.3,79.3,9.8,12.4,2.9,8.3
125,2016,Maranhão,Rural,Pública,87.4,81.3,9.2,8.6,3.4,10.1
126,2016,Maranhão,Total,Pública,87.3,79.6,9.5,11.8,3.2,8.6
127,2016,Maranhão,Urbana,Privada,97.3,95,2.4,4.3,0.3,0.7
128,2016,Maranhão,Rural,Privada,96.7,86,2.4,2.7,0.9,11.3
129,2016,Maranhão,Urbana,Municipal,87.3,76.1,9.6,5.4,3.1,18.5
130,2016,Maranhão,Rural,Municipal,87.9,80.6,9.1,5.6,3,13.8
131,2016,Maranhão,Urbana,Federal,96.9,89.8,3.1,7.5,0,2.7
132,2016,Maranhão,Rural,Federal,94.7,89,5.3,8.1,0,2.9
133,2016,Maranhão,Urbana,Estadual,85.8,79.1,12.4,12.5,1.8,8.4
134,2016,Maranhão,Rural,Estadual,75.1,81,13.3,8.7,11.6,10.3
135,2016,Maranhão,Total,Privada,97.3,94.3,2.4,4.2,0.3,1.5
136,2016,Maranhão,Total,Municipal,87.6,77.8,9.4,5.5,3,16.7
137,2016,Maranhão,Total,Federal,96.4,89.6,3.6,7.6,0,2.8
138,2016,Maranhão,Total,Estadual,81.8,79.4,12.8,11.9,5.4,8.7
139,2016,Maranhão,Urbana,Total,88.8,80.4,8.6,11.8,2.6,7.8
140,2016,Maranhão,Rural,Total,87.5,81.5,9.1,8.4,3.4,10.1
141,2016,Piauí,Total,Total,85.9,81,11.5,8.8,2.6,10.2
142,2016,Piauí,Urbana,Pública,84.4,79.6,12.8,9.4,2.8,11
143,2016,Piauí,Rural,Pública,84.1,75.5,12.7,6.9,3.2,17.6
144,2016,Piauí,Total,Pública,84.3,79.3,12.8,9.2,2.9,11.5
145,2016,Piauí,Urbana,Privada,96.3,94.1,3.6,5.6,0.1,0.3
146,2016,Piauí,Rural,Privada,91,96.9,7.7,3.1,1.3,0
147,2016,Piauí,Urbana,Municipal,84.9,70.2,12.7,13.7,2.4,16.1
148,2016,Piauí,Rural,Municipal,84.2,--,12.7,--,3.1,--
149,2016,Piauí,Urbana,Federal,--,76.6,--,18,--,5.4
150,2016,Piauí,Rural,Federal,--,79.1,--,17.8,--,3.1
151,2016,Piauí,Urbana,Estadual,81.7,79.7,13.2,9.2,5.1,11.1
152,2016,Piauí,Rural,Estadual,74.7,75.3,9.8,6.3,15.5,18.4
153,2016,Piauí,Total,Privada,96.3,94.1,3.6,5.6,0.1,0.3
154,2016,Piauí,Total,Municipal,84.7,70.2,12.7,13.7,2.6,16.1
155,2016,Piauí,Total,Federal,--,77,--,17.9,--,5.1
156,2016,Piauí,Total,Estadual,81.6,79.4,13.1,9,5.3,11.6
157,2016,Piauí,Urbana,Total,86.7,81.3,11.1,8.9,2.2,9.8
158,2016,Piauí,Rural,Total,84.1,75.7,12.7,6.8,3.2,17.5
159,2016,Ceará,Total,Total,93.1,84.6,5.4,6.8,1.5,8.6
160,2016,Ceará,Urbana,Pública,91.4,83.3,6.6,7,2,9.7
161,2016,Ceará,Rural,Pública,93.8,85.5,5,6.7,1.2,7.8
162,2016,Ceará,Total,Pública,92.1,83.4,6.2,7,1.7,9.6
163,2016,Ceará,Urbana,Privada,97.3,95.2,2.4,4.5,0.3,0.3
164,2016,Ceará,Rural,Privada,98.6,97.5,1.3,0,0.1,2.5
165,2016,Ceará,Urbana,Municipal,91.8,--,6.5,--,1.7,--
166,2016,Ceará,Rural,Municipal,93.9,--,5,--,1.1,--
167,2016,Ceará,Urbana,Federal,94.3,76.8,5.7,17.6,0,5.6
168,2016,Ceará,Rural,Federal,--,82.6,--,16.8,--,0.6
169,2016,Ceará,Urbana,Estadual,83.2,83.4,10.2,6.9,6.6,9.7
170,2016,Ceará,Rural,Estadual,87.9,85.5,8.7,6.5,3.4,8
171,2016,Ceará,Total,Privada,97.3,95.2,2.4,4.5,0.3,0.3
172,2016,Ceará,Total,Municipal,92.4,--,6.1,--,1.5,--
173,2016,Ceará,Total,Federal,94.3,77.3,5.7,17.5,0,5.2
174,2016,Ceará,Total,Estadual,83.6,83.4,10.1,6.9,6.3,9.7
175,2016,Ceará,Urbana,Total,92.9,84.5,5.5,6.8,1.6,8.7
176,2016,Ceará,Rural,Total,93.8,85.5,5,6.7,1.2,7.8
177,2016,Rio Grande do Norte,Total,Total,83.6,74.7,13.2,16.9,3.2,8.4
178,2016,Rio Grande do Norte,Urbana,Pública,79.7,71.3,16.3,18.9,4,9.8
179,2016,Rio Grande do Norte,Rural,Pública,82.2,84.7,13.9,7.6,3.9,7.7
180,2016,Rio Grande do Norte,Total,Pública,80.2,71.7,15.8,18.6,4,9.7
181,2016,Rio Grande do Norte,Urbana,Privada,96.5,93.5,3.1,5.9,0.4,0.6
182,2016,Rio Grande do Norte,Rural,Privada,96.1,100,3.4,0,0.5,0
183,2016,Rio Grande do Norte,Urbana,Municipal,81.2,--,14.8,--,4,--
184,2016,Rio Grande do Norte,Rural,Municipal,82.4,--,13.8,--,3.8,--
185,2016,Rio Grande do Norte,Urbana,Federal,99.3,86.1,0.7,12.3,0,1.6
186,2016,Rio Grande do Norte,Rural,Federal,--,93.3,--,4.9,--,1.8
187,2016,Rio Grande do Norte,Urbana,Estadual,76.7,69.8,19.2,19.6,4.1,10.6
188,2016,Rio Grande do Norte,Rural,Estadual,79.4,80.3,15.2,9,5.4,10.7
189,2016,Rio Grande do Norte,Total,Privada,96.5,93.5,3.1,5.9,0.4,0.6
190,2016,Rio Grande do Norte,Total,Municipal,81.6,--,14.5,--,3.9,--
191,2016,Rio Grande do Norte,Total,Federal,99.3,86.8,0.7,11.6,0,1.6
192,2016,Rio Grande do Norte,Total,Estadual,76.8,70.1,19,19.4,4.2,10.5
193,2016,Rio Grande do Norte,Urbana,Total,83.9,74.4,13,17.1,3.1,8.5
194,2016,Rio Grande do Norte,Rural,Total,82.3,84.9,13.8,7.6,3.9,7.5
195,2016,Paraíba,Total,Total,84.5,78,11,9.7,4.5,12.3
196,2016,Paraíba,Urbana,Pública,80.9,74.9,13.3,10.8,5.8,14.3
197,2016,Paraíba,Rural,Pública,84.2,77.4,11.8,7.4,4,15.2
198,2016,Paraíba,Total,Pública,81.6,75,13,10.6,5.4,14.4
199,2016,Paraíba,Urbana,Privada,97,94.8,2.6,4.4,0.4,0.8
200,2016,Paraíba,Rural,Privada,95.6,--,3.5,--,0.9,--
201,2016,Paraíba,Urbana,Municipal,82.2,79.2,13.1,12.3,4.7,8.5
202,2016,Paraíba,Rural,Municipal,84.7,--,11.7,--,3.6,--
203,2016,Paraíba,Urbana,Federal,97.7,87.2,2.3,12.1,0,0.7
204,2016,Paraíba,Rural,Federal,--,0,--,0,--,100
205,2016,Paraíba,Urbana,Estadual,77.9,74.4,13.6,10.7,8.5,14.9
206,2016,Paraíba,Rural,Estadual,79.4,77.4,12.5,7.4,8.1,15.2
207,2016,Paraíba,Total,Privada,97,94.8,2.6,4.4,0.4,0.8
208,2016,Paraíba,Total,Municipal,82.9,79.2,12.8,12.3,4.3,8.5
209,2016,Paraíba,Total,Federal,97.7,87.2,2.3,12.1,0,0.7
210,2016,Paraíba,Total,Estadual,78.1,74.5,13.5,10.6,8.4,14.9
211,2016,Paraíba,Urbana,Total,84.6,78,10.8,9.8,4.6,12.2
212,2016,Paraíba,Rural,Total,84.2,77.4,11.8,7.4,4,15.2
213,2016,Pernambuco,Total,Total,88.3,91.2,9.6,7.2,2.1,1.6
214,2016,Pernambuco,Urbana,Pública,85.5,90.9,11.8,7.5,2.7,1.6
215,2016,Pernambuco,Rural,Pública,86.4,87.3,11.2,8,2.4,4.7
216,2016,Pernambuco,Total,Pública,85.8,90.7,11.7,7.6,2.5,1.7
217,2016,Pernambuco,Urbana,Privada,96.8,94.9,2.9,4.5,0.3,0.6
218,2016,Pernambuco,Rural,Privada,91.7,95.6,8.1,4.4,0.2,0
219,2016,Pernambuco,Urbana,Municipal,84.4,75.7,12.6,5.8,3,18.5
220,2016,Pernambuco,Rural,Municipal,86.7,78.5,11,5.4,2.3,16.1
221,2016,Pernambuco,Urbana,Federal,98.1,75.1,1.9,20.8,0,4.1
222,2016,Pernambuco,Rural,Federal,--,81.3,--,16.6,--,2.1
223,2016,Pernambuco,Urbana,Estadual,90.2,91.1,9,7.4,0.8,1.5
224,2016,Pernambuco,Rural,Estadual,83.8,87.8,13.4,7.5,2.8,4.7
225,2016,Pernambuco,Total,Privada,96.7,94.9,2.9,4.5,0.4,0.6
226,2016,Pernambuco,Total,Municipal,85,77,12.1,5.6,2.9,17.4
227,2016,Pernambuco,Total,Federal,98.1,76.4,1.9,19.9,0,3.7
228,2016,Pernambuco,Total,Estadual,89.5,90.9,9.5,7.4,1,1.7
229,2016,Pernambuco,Urbana,Total,88.8,91.4,9.3,7.2,1.9,1.4
230,2016,Pernambuco,Rural,Total,86.5,87.3,11.1,8,2.4,4.7
231,2016,Alagoas,Total,Total,83.8,77,11.6,10.2,4.6,12.8
232,2016,Alagoas,Urbana,Pública,80.1,73.7,13.8,11.3,6.1,15
233,2016,Alagoas,Rural,Pública,84,76.9,12.2,7.5,3.8,15.6
234,2016,Alagoas,Total,Pública,81.3,73.8,13.4,11.1,5.3,15.1
235,2016,Alagoas,Urbana,Privada,96.8,94.1,2.8,5.2,0.4,0.7
236,2016,Alagoas,Rural,Privada,96.1,--,3.6,--,0.3,--
237,2016,Alagoas,Urbana,Municipal,81.1,--,13.6,--,5.3,--
238,2016,Alagoas,Rural,Municipal,84.1,--,12.3,--,3.6,--
239,2016,Alagoas,Urbana,Federal,--,74.1,--,18.9,--,7
240,2016,Alagoas,Urbana,Estadual,75.3,73.6,14.8,11,9.9,15.4
241,2016,Alagoas,Rural,Estadual,80.4,76.9,11.7,7.5,7.9,15.6
242,2016,Alagoas,Total,Privada,96.8,94.1,2.8,5.2,0.4,0.7
243,2016,Alagoas,Total,Municipal,82.1,--,13.2,--,4.7,--
244,2016,Alagoas,Total,Federal,--,74.1,--,18.9,--,7
245,2016,Alagoas,Total,Estadual,75.6,73.8,14.6,10.8,9.8,15.4
246,2016,Alagoas,Urbana,Total,83.8,77,11.4,10.3,4.8,12.7
247,2016,Alagoas,Rural,Total,84.1,76.9,12.2,7.5,3.7,15.6
248,2016,Sergipe,Total,Total,79.2,73.5,16.9,14.7,3.9,11.8
249,2016,Sergipe,Urbana,Pública,72.9,69,21.7,16.8,5.4,14.2
250,2016,Sergipe,Rural,Pública,77.5,72.1,18.4,11.9,4.1,16
251,2016,Sergipe,Total,Pública,74.3,69.1,20.6,16.6,5.1,14.3
252,2016,Sergipe,Urbana,Privada,96.3,92.8,3.5,6.4,0.2,0.8
253,2016,Sergipe,Rural,Privada,97.8,--,2.1,--,0.1,--
254,2016,Sergipe,Urbana,Municipal,74.7,--,20.4,--,4.9,--
255,2016,Sergipe,Rural,Municipal,77.5,--,18.3,--,4.2,--
256,2016,Sergipe,Urbana,Federal,--,90,--,4.1,--,5.9
257,2016,Sergipe,Rural,Federal,--,0,--,0,--,100
258,2016,Sergipe,Urbana,Estadual,70.3,68.9,23.6,16.9,6.1,14.2
259,2016,Sergipe,Rural,Estadual,75.7,72.3,20.4,11.9,3.9,15.8
260,2016,Sergipe,Total,Privada,96.3,92.8,3.5,6.4,0.2,0.8
261,2016,Sergipe,Total,Municipal,75.9,--,19.5,--,4.6,--
262,2016,Sergipe,Total,Federal,--,85.3,--,3.9,--,10.8
263,2016,Sergipe,Total,Estadual,70.5,69.1,23.5,16.6,6,14.3
264,2016,Sergipe,Urbana,Total,79.6,73.6,16.5,14.8,3.9,11.6
265,2016,Sergipe,Rural,Total,77.7,72.1,18.1,11.9,4.2,16
266,2016,Bahia,Total,Total,81.9,75.1,14,17.5,4.1,7.4
267,2016,Bahia,Urbana,Pública,78.7,72.9,16.5,19,4.8,8.1
268,2016,Bahia,Rural,Pública,80.9,79.1,14.5,12.5,4.6,8.4
269,2016,Bahia,Total,Pública,79.4,73.3,15.9,18.7,4.7,8
